run_key,experiment_id,filename,run_index,seed,runtime_s,evaluations,budget_compliant,archive_size,mean_diversity,final_diversity,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_hit_rate
IMG_0008|r1,IMG_0008,108070.jpg,1,454173142,64.03149170003599,600,True,62,0.9126111111111112,0.8414814814814814,0,298,272,0.5228070175438596,0.0
IMG_0008|r2,IMG_0008,108070.jpg,2,81370515,57.01474640000379,600,True,37,0.9257314814814815,0.918148148148148,0,287,283,0.5035087719298246,0.0016666666666666668
IMG_0008|r3,IMG_0008,108070.jpg,3,1948731891,57.10599599999841,600,True,68,0.9469444444444445,0.8892592592592593,0,269,301,0.47192982456140353,0.0033333333333333335
IMG_0008|r4,IMG_0008,108070.jpg,4,1367317816,75.44789170002332,600,True,54,0.9373611111111112,0.9653703703703703,0,276,294,0.4842105263157895,0.0
IMG_0008|r5,IMG_0008,108070.jpg,5,1704782920,94.0118550999905,600,True,70,0.9453796296296296,0.9053703703703704,0,263,307,0.4614035087719298,0.005
IMG_0009|r1,IMG_0009,108082.jpg,1,1953235526,88.63469410000835,600,True,42,0.9249629629629628,0.8568518518518519,0,283,287,0.4964912280701754,0.0
IMG_0009|r2,IMG_0009,108082.jpg,2,1527640689,100.00517260003835,600,True,26,0.9246388888888891,0.862037037037037,0,292,278,0.512280701754386,0.0
IMG_0009|r3,IMG_0009,108082.jpg,3,624198843,91.39745610003592,600,True,54,0.90675,0.8574074074074073,0,284,286,0.4982456140350877,0.0
IMG_0009|r4,IMG_0009,108082.jpg,4,1798325757,96.23413820000133,600,True,20,0.8877685185185185,0.8635185185185185,0,284,286,0.4982456140350877,0.01
IMG_0009|r5,IMG_0009,108082.jpg,5,587705216,102.65093639999395,600,True,39,0.9456666666666667,0.9535185185185185,0,270,300,0.47368421052631576,0.006666666666666667
IMG_0010|r1,IMG_0010,109053.jpg,1,679020198,92.53423450002447,600,True,52,0.8974074074074074,0.8612962962962962,0,254,316,0.4456140350877193,0.0
IMG_0010|r2,IMG_0010,109053.jpg,2,1179148009,86.8961496000411,600,True,57,0.9373796296296295,0.9507407407407408,0,275,295,0.4824561403508772,0.005
