run_key,experiment_id,filename,run_index,algorithm,family,rate,share_index,delta_nmse,secret_nmse,secret_psnr_db
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,bit_flip,0.2,2,0.19955829301623693,0.4069613238969382,3.904468625592266
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,bit_flip,0.3,1,0.3009825065899832,0.38082896241548375,4.192700305109819
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,bit_flip,0.3,2,0.3018438999747411,0.3800720927196366,4.201340178549817
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.05,1,0.024788267778921985,0.45495156474039505,3.420348369377533
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.05,2,0.024581015235220844,0.45506888932171086,3.4192285391954336
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.1,1,0.049988881764582695,0.4505366199186333,3.4626990350348485
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.1,2,0.04961755429045149,0.4507298016401273,3.460837260204955
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.2,1,0.10072905400008203,0.44050111818439597,3.5605298482129406
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.2,2,0.10059088563761462,0.44065796298115284,3.558983774821152
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.3,1,0.15022355209271096,0.4286953089074488,3.6785126882609687
IMG_0001|r1|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BEHHO-VC-Calibrated,crop_loss,0.3,2,0.14970326185279456,0.42925359544704367,3.6728605848208025
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.05,1,0.024945866067361395,0.4532750711452649,3.4363816526021513
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.05,2,0.024721342478351824,0.4535545403637115,3.4337048114021007
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.1,1,0.050383956926013,0.44743155689053565,3.49273388813115
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.1,2,0.04981185355017131,0.4480201524214072,3.4870245053629323
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.2,1,0.10090824109515699,0.4366449848065474,3.598715236730346
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.2,2,0.10006843651703465,0.43731749729874103,3.5920314596118037
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.3,1,0.15050852434030004,0.4212584052638381,3.754514206647326
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,central_block,0.3,2,0.14974643946606564,0.4218925489436112,3.747981446376709
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.05,1,0.024764520091622895,0.4522514399951906,3.446200416467675
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.05,2,0.02495666047067916,0.45227688092222584,3.4459561155657954
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.1,1,0.05019613430828384,0.4439857039669477,3.526310136426423
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.1,2,0.05059552723104125,0.4443994894274621,3.5222644869373347
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.2,1,0.10078518489733444,0.4357380263404905,3.607745380463095
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.2,2,0.09973381001418385,0.4361721814750305,3.60342036641661
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.3,1,0.15011992582086042,0.41896157635898285,3.7782580505386902
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,random_block,0.3,2,0.14972916842075723,0.42041601002891954,3.763207537883674
IMG_0001|r1|BDA-EHHO-VC-Calibrated,IMG_0001,101085.jpg,1,BDA-EHHO-VC-Calibrated,pixel_dropout,0.05,1,0.02493938942537073,0.4519334241741511,3.449255378509254
