experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity,S1_current_mean,S2_abs_cc_only,S3_nmse_cc_hist,S4_worst_share,R1_clean_vs_noisy_mse_1pct,R2_clean_vs_noisy_mae_1pct,R3_secret_vs_noisy_mse_1pct,R4_abs_delta_secret_mse_1pct,R1_clean_vs_noisy_mse_5pct,R2_clean_vs_noisy_mae_5pct,R3_secret_vs_noisy_mse_5pct,R4_abs_delta_secret_mse_5pct,R1_clean_vs_noisy_mse_10pct,R2_clean_vs_noisy_mae_10pct,R3_secret_vs_noisy_mse_10pct,R4_abs_delta_secret_mse_10pct,R1_clean_vs_noisy_mse_mean,R2_clean_vs_noisy_mae_mean,R3_secret_vs_noisy_mse_mean,R4_abs_delta_secret_mse_mean
IMG_0063,2,IMG_0063_r2_archive.csv,15,010010010000110100000011,73,13,3,0.5476141228123033,0.3032184218644851,0.0,0.1163398692810457,0.3030809974729922,0.0005077777389856608,0.3304123164778177,0.30315019779923996,0.01970410381625335,0.01970410381625335,0.5411795324304891,0.006375394720639296,0.09432581395198218,0.09432581395198218,0.5183778158409771,0.02917711131015138,0.1799837220397968,0.1799837220397968,0.4919561897492025,0.05559873740192593,0.09800454660267743,0.09800454660267743,0.5171711793402229,0.030383747810905536
IMG_0063,2,IMG_0063_r2_archive.csv,16,000011000000000000000101,12,2,5,0.5475990783772479,0.3035778949869453,0.0,0.0248366013071895,0.3035456233201711,0.0013114333759167152,0.3306760284157638,0.30376982266829966,0.01970410381625335,0.01970410381625335,0.5412563716497143,0.006116532229781299,0.09432581395198218,0.09432581395198218,0.5180829889381238,0.029289914941371797,0.1799837220397968,0.1799837220397968,0.49241121406349014,0.05496168981600544,0.09800454660267743,0.09800454660267743,0.5172501915504427,0.030122712329052847
IMG_0063,2,IMG_0063_r2_archive.csv,17,000000000001110100000011,2,29,3,0.5545828456688766,0.3034690102039666,0.0,0.0444444444444444,0.30323195464828173,0.0009673284758980626,0.3304483859688791,0.30357270635388683,0.01970410381625335,0.01970410381625335,0.5472886821350208,0.006404196728550818,0.09432581395198218,0.09432581395198218,0.5232091791110429,0.03048369975252879,0.1799837220397968,0.1799837220397968,0.4962743489876476,0.057418529875924045,0.09800454660267743,0.09800454660267743,0.5222574034112372,0.03143547545233455
IMG_0063,2,IMG_0063_r2_archive.csv,18,000011000000101100001000,12,11,8,0.5548326577933451,0.3033947116235426,0.0,0.0405228758169934,0.3032724504459896,0.0008669529300786309,0.33051397565304186,0.3035156835338388,0.01970410381625335,0.01970410381625335,0.5482555982201338,0.0066487682760359105,0.09432581395198218,0.09432581395198218,0.524389020092973,0.03051534640319685,0.1799837220397968,0.1799837220397968,0.49685820344725795,0.05804616304891178,0.09800454660267743,0.09800454660267743,0.5231676072534549,0.031736759242714845
IMG_0065,1,IMG_0065_r1_archive.csv,0,011011110110010101000110,111,101,70,0.4106110478648718,0.3514913964400397,0.0,0.3686274509803922,0.3516860004653952,0.002231037978230835,0.3528029926455891,0.35203855184411714,0.019429925971982048,0.019429925971982048,0.406645581997262,0.004201368027646233,0.09522174942735691,0.0952217494273569,0.38950489074991873,0.021342059274989455,0.18063138623886288,0.18063138623886288,0.37022576470883556,0.040621185316072624,0.09842768721273394,0.09842768721273394,0.3887920791520054,0.02205487087290277
IMG_0065,1,IMG_0065_r1_archive.csv,1,001111110010000000011000,63,32,24,0.412344612105308,0.3514690567006557,0.0,0.1555555555555555,0.3515562935782637,0.0020184803805656393,0.35272642515787395,0.35174812658014787,0.019429925971982048,0.019429925971982048,0.4083132114823736,0.004276243088777417,0.09522174942735691,0.0952217494273569,0.3909170950208366,0.021672359550314442,0.18063138623886288,0.18063138623886288,0.37127119632051236,0.04131825825063869,0.09842768721273394,0.09842768721273394,0.39016716760790754,0.022422286963243516
IMG_0065,1,IMG_0065_r1_archive.csv,2,000111001110110010001010,28,236,138,0.4133052716695959,0.3512057956445574,0.0,0.5254901960784314,0.3517445042321947,0.002400379318974046,0.3528191610772029,0.35211644679513077,0.019429925971982048,0.019429925971982048,0.4091668582953387,0.0043394009309347245,0.09522174942735691,0.0952217494273569,0.3916959006374652,0.02181035858880827,0.18063138623886288,0.18063138623886288,0.3719266494223646,0.04157960980390886,0.09842768721273394,0.09842768721273394,0.3909298027850561,0.022576456441217283
IMG_0065,1,IMG_0065_r1_archive.csv,3,000001000011000100000001,4,49,2,0.4351294047636576,0.3511479956898731,0.0,0.0718954248366013,0.35142864961284703,0.0017347883531590074,0.352669704199309,0.3516914791541912,0.019429925971982048,0.019429925971982048,0.43029266545742956,0.005197128451663939,0.09522174942735691,0.0952217494273569,0.4094861609785776,0.026003632930515875,0.18063138623886288,0.18063138623886288,0.3860281023363519,0.04946169157274161,0.09842768721273394,0.09842768721273394,0.4086023095907863,0.026887484318307144
IMG_0065,1,IMG_0065_r1_archive.csv,4,010000000100001000110100,64,66,52,0.411134606057479,0.3515359384748359,0.0,0.2379084967320261,0.35161245244325023,0.002108608203796807,0.35276005206705263,0.35198740170744564,0.019429925971982048,0.019429925971982048,0.40704590620187425,0.004216810374039617,0.09522174942735691,0.0952217494273569,0.3898443768508122,0.021418339725101716,0.18063138623886288,0.18063138623886288,0.37047899717757105,0.040783719398342834,0.09842768721273394,0.09842768721273394,0.38912309341008583,0.022139623165828057
IMG_0065,1,IMG_0065_r1_archive.csv,5,001000100010010100001000,34,37,8,0.4153501295693191,0.3513828438480486,0.0,0.1032679738562091,0.35144461824039686,0.00171205936337791,0.35269135507430405,0.3518157506273441,0.019429925971982048,0.019429925971982048,0.4111525882634766,0.004375974909234957,0.09522174942735691,0.0952217494273569,0.39329152510279825,0.02223703806991329,0.18063138623886288,0.18063138623886288,0.37316953818586907,0.04235902498684248,0.09842768721273394,0.09842768721273394,0.3925378838507146,0.022990679321996905
