run_key,experiment_id,filename,run_index,algorithm,algorithm_order,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction,cache_entries,cache_hits,cache_misses,cache_hit_rate
IMG_0001|r5|n30|b600|EHHO-VC,IMG_0001,101085.jpg,5,EHHO-VC,3,30,600,233549258,4.83633391000272,92,74,21,600,True,6.462073499977123,13,13,4.83633391000272,0.2630887978551042,0.20070331864410307,0,0,0,nan,349,1451,349,0.8061111111111111
IMG_0001|r5|n30|b600|BEHHO-VC-Calibrated,IMG_0001,101085.jpg,5,BEHHO-VC-Calibrated,4,30,600,233549258,4.835881034306774,160,24,40,600,True,8.814221400010865,20,20,4.835881034306774,0.7671388888888888,0.5898148148148149,6,0,0,nan,453,1350,453,0.7487520798668885
IMG_0002|r1|n30|b600|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,1,BEHHO-VC-Calibrated,1,30,600,1164942145,4.527726590469185,108,2,130,600,True,10.350933499983512,20,20,4.527726590469185,0.9138796296296295,0.9151851851851852,0,0,0,nan,575,1228,575,0.6810870770937326
IMG_0002|r1|n30|b600|HHO-VC,IMG_0002,101087.jpg,1,HHO-VC,2,30,600,1164942145,4.5276674777101436,76,39,21,600,True,5.562287500011735,12,12,4.5276674777101436,nan,nan,0,0,0,nan,281,1519,281,0.8438888888888889
IMG_0002|r1|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,1,BDA-EHHO-VC-Calibrated,3,30,600,1164942145,4.527344321570487,149,2,21,600,True,9.957355400023516,10,10,4.527344321570487,nan,nan,0,141,159,0.47,505,1298,505,0.7199112590127565
IMG_0002|r1|n30|b600|EHHO-VC,IMG_0002,101087.jpg,1,EHHO-VC,4,30,600,1164942145,4.5276674777101436,76,39,21,600,True,6.649915799964219,14,14,4.5276674777101436,0.18527443451756434,0.16148325714682435,0,0,0,nan,282,1518,282,0.8433333333333334
IMG_0002|r2|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,2,BDA-EHHO-VC-Calibrated,1,30,600,884638185,4.523357148925709,2,2,34,600,True,9.11697589996038,10,10,4.523357148925709,nan,nan,0,159,141,0.53,481,1322,481,0.733222407099279
IMG_0002|r2|n30|b600|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,2,BEHHO-VC-Calibrated,2,30,600,884638185,4.523846813392475,2,2,10,600,True,20.10628819995327,20,20,4.523846813392475,0.7027777777777778,0.5677777777777778,9,0,0,nan,456,1347,456,0.7470881863560732
IMG_0002|r2|n30|b600|EHHO-VC,IMG_0002,101087.jpg,2,EHHO-VC,3,30,600,884638185,4.523219667328312,2,2,17,600,True,8.877766399993561,13,13,4.523219667328312,0.10784984090494064,0.020365791029976536,2,0,0,nan,186,1614,186,0.8966666666666666
IMG_0002|r2|n30|b600|HHO-VC,IMG_0002,101087.jpg,2,HHO-VC,4,30,600,884638185,4.523219667328312,2,2,17,600,True,7.2963379000429995,11,11,4.523219667328312,nan,nan,0,0,0,nan,175,1625,175,0.9027777777777778
IMG_0002|r3|n30|b600|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,3,BEHHO-VC-Calibrated,1,30,600,1864832109,4.522634940266669,79,9,253,600,True,29.22378469997784,20,20,4.522634940266669,0.9295092592592592,0.9192592592592593,0,0,0,nan,588,1215,588,0.6738768718801996
IMG_0002|r3|n30|b600|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,3,BDA-EHHO-VC-Calibrated,2,30,600,1864832109,4.522616224072809,61,7,144,600,True,24.78740720002679,10,10,4.522616224072809,nan,nan,0,151,149,0.5033333333333333,512,1291,512,0.7160288408208542
IMG_0002|r3|n30|b600|EHHO-VC,IMG_0002,101087.jpg,3,EHHO-VC,3,30,600,1864832109,4.522535438318157,13,14,2,600,True,13.500668099964969,14,14,4.522535438318157,0.19379615038758186,0.03433567171753172,0,0,0,nan,313,1487,313,0.8261111111111111
