experiment_id,run_index,algorithm,set_size,hypervolume,igd,epsilon_additive,mean_nn_distance,reference_front_size
IMG_0022,2,MO-BDA-EHHO-VC,31,1.3011311848284315,0.0,0.0,0.1621340632139784,31
IMG_0022,3,HHO-VC,1,0.01152528172331716,1.0012869998301224,0.9582542694497154,0.0,22
IMG_0022,3,EHHO-VC,1,0.01152528172331716,1.0012869998301224,0.9582542694497154,0.0,22
IMG_0022,3,BEHHO-VC-Calibrated,1,0.011348194326152097,1.0242568119582243,1.0,0.0,22
IMG_0022,3,BDA-EHHO-VC-Calibrated,1,0.02383035868453301,0.9032620604070004,0.907094594594427,0.0,22
IMG_0022,3,MO-BDA-EHHO-VC,22,0.7336457541013301,0.0,0.0,0.18062245789867729,22
IMG_0022,4,HHO-VC,1,0.2621489416413462,0.6613906349467983,0.5371900826446281,0.0,28
IMG_0022,4,EHHO-VC,1,0.19958643720750474,0.6531084854217364,0.6384439359269681,0.0,28
IMG_0022,4,BEHHO-VC-Calibrated,1,0.12368507728395083,0.7411915440428951,0.7564084155775241,0.0,28
IMG_0022,4,BDA-EHHO-VC-Calibrated,1,0.10719208914111351,0.93470292977172,0.9230947843294417,0.0,28
IMG_0022,4,MO-BDA-EHHO-VC,27,0.8084761175223424,0.041513481263495265,0.26086956521733184,0.18487570005086268,28
IMG_0022,5,HHO-VC,1,0.006401818625456199,0.9246738636742142,1.0,0.0,27
IMG_0022,5,EHHO-VC,1,0.006401818625456199,0.9246738636742142,1.0,0.0,27
IMG_0022,5,BEHHO-VC-Calibrated,1,0.014691163082561902,0.9900819079118865,0.9340532514254921,0.0,27
IMG_0022,5,BDA-EHHO-VC-Calibrated,1,0.017907337319745555,0.9393033932699276,0.9270623009540557,0.0,27
IMG_0022,5,MO-BDA-EHHO-VC,25,0.968308460364827,0.03240061541682339,0.00821917808219182,0.22614369658318548,27
IMG_0023,1,HHO-VC,1,0.03232974729833543,0.9492965053351542,1.0,0.0,20
IMG_0023,1,EHHO-VC,1,0.02749893861916278,0.9554906716251225,0.9893617021276596,0.0,20
IMG_0023,1,BEHHO-VC-Calibrated,1,0.09889396106183644,0.7760214015333902,0.7677304964539008,0.0,20
IMG_0023,1,BDA-EHHO-VC-Calibrated,1,0.05313371864787183,0.865117254258131,0.938524590164287,0.0,20
IMG_0023,1,MO-BDA-EHHO-VC,20,1.0385347743623405,0.0,0.0,0.22107661057818348,20
IMG_0023,2,HHO-VC,1,0.7804153630597218,0.7291319061875697,0.2665341517919393,0.0,24
IMG_0023,2,EHHO-VC,1,0.7804153630597218,0.7291319061875697,0.2665341517919393,0.0,24
IMG_0023,2,BEHHO-VC-Calibrated,1,0.07919987400370405,0.7995383568060652,1.0,0.0,24
IMG_0023,2,BDA-EHHO-VC-Calibrated,1,0.07612340231392445,0.627025552149811,0.8050314465408803,0.0,24
IMG_0023,2,MO-BDA-EHHO-VC,22,0.9921359677146079,0.029880810360722182,0.138766519823735,0.27273075329238333,24
IMG_0023,3,HHO-VC,1,0.10735119421254374,0.5185170744953389,0.7365697603453445,0.0,40
IMG_0023,3,EHHO-VC,1,0.05182735794170872,0.58205531632303,0.9788885336503995,0.0,40
IMG_0023,3,BEHHO-VC-Calibrated,1,0.2785098918766034,0.6602920007201184,0.5854407963480042,0.0,40
IMG_0023,3,BDA-EHHO-VC-Calibrated,1,0.033528275445955914,0.7495316460460294,0.9028871391076114,0.0,40
IMG_0023,3,MO-BDA-EHHO-VC,39,0.7913788886020717,0.003957034858351695,0.04240127758591272,0.16157136585364354,40
IMG_0023,4,HHO-VC,1,0.33751893783684633,0.5380383518605025,0.46179401993350033,0.0,33
IMG_0023,4,EHHO-VC,1,0.25042494379761127,0.5302589312962485,0.6046511627906478,0.0,33
IMG_0023,4,BEHHO-VC-Calibrated,1,0.019999781027508788,0.8403688607626041,1.0,0.0,33
IMG_0023,4,BDA-EHHO-VC-Calibrated,1,0.04149475056996368,0.6704102912715107,0.9119601328903972,0.0,33
IMG_0023,4,MO-BDA-EHHO-VC,33,0.8458203859432752,0.00546259266517688,0.12292358803990944,0.2017726120107489,33
IMG_0023,5,HHO-VC,1,0.05113467525683441,0.8665337706858163,0.9677631833731537,0.0,31
IMG_0023,5,EHHO-VC,1,0.06909221645090935,0.8165980300663052,0.9182961186708595,0.0,31
IMG_0023,5,BEHHO-VC-Calibrated,1,0.0370470694135404,0.7706239557144526,0.7833827893175074,0.0,31
IMG_0023,5,BDA-EHHO-VC-Calibrated,1,0.05671928590973141,0.719205920482061,0.7743692152043667,0.0,31
IMG_0023,5,MO-BDA-EHHO-VC,29,0.8379459759217084,0.03626329723608321,0.09977324263052788,0.20314807512031502,31
IMG_0024,1,HHO-VC,1,0.04297103183537896,0.7175290906095548,0.9149253731343284,0.0,50
IMG_0024,1,EHHO-VC,1,0.01005140990788768,0.8017922056382194,1.0,0.0,50
IMG_0024,1,BEHHO-VC-Calibrated,1,0.013696564358516048,0.813650982064128,0.991044776119403,0.0,50
IMG_0024,1,BDA-EHHO-VC-Calibrated,1,0.03221958589768228,0.7478553803049627,0.9641791044776119,0.0,50
IMG_0024,1,MO-BDA-EHHO-VC,50,0.881822010349085,0.0,0.0,0.1427410804323435,50
IMG_0024,2,HHO-VC,1,0.04243890913362581,0.8305181759663831,0.9907407407407406,0.0,57
IMG_0024,2,EHHO-VC,1,0.04192182126532941,0.8278336200603474,0.9933862433862434,0.0,57
IMG_0024,2,BEHHO-VC-Calibrated,1,0.05228619814632895,0.8365651457946506,1.0,0.0,57
IMG_0024,2,BDA-EHHO-VC-Calibrated,1,0.25747902755558494,0.5821650989609575,0.5912698412698413,0.0,57
IMG_0024,2,MO-BDA-EHHO-VC,53,0.9114887417757827,0.024135323975235646,0.06649088837321379,0.12526721409879765,57
IMG_0024,3,HHO-VC,1,0.06054511368702997,0.8997391408343903,0.8277090848219693,0.0,75
IMG_0024,3,EHHO-VC,1,0.08110811054332187,0.8738848162512681,0.8147155692948986,0.0,75
IMG_0024,3,BEHHO-VC-Calibrated,1,0.22640937683380058,0.5204996967005125,0.5312587900418021,0.0,75
IMG_0024,3,BDA-EHHO-VC-Calibrated,1,0.2714976593826956,0.8132309280557317,0.6629746835443038,0.0,75
IMG_0024,3,MO-BDA-EHHO-VC,72,0.7827408486349705,0.011419891132317396,0.12332439678285152,0.13087634881087024,75
IMG_0024,4,HHO-VC,1,0.018110123797953646,0.8306293603324746,1.0,0.0,47
IMG_0024,4,EHHO-VC,1,0.008454467748570288,1.16043440725976,0.9489352364995817,0.0,47
IMG_0024,4,BEHHO-VC-Calibrated,1,0.07093445085471871,0.9300216324890053,0.862818452254298,0.0,47
IMG_0024,4,BDA-EHHO-VC-Calibrated,1,0.05911607028648438,0.7304178824381458,0.7579242883178762,0.0,47
IMG_0024,4,MO-BDA-EHHO-VC,45,1.1023230087870703,0.017471512194728988,0.07619047619047613,0.11445431548799719,47
IMG_0024,5,HHO-VC,1,0.3106206909379515,0.5099528938467739,0.42382870241839504,0.0,40
IMG_0024,5,EHHO-VC,1,0.3106206909379515,0.5099528938467739,0.42382870241839504,0.0,40
IMG_0024,5,BEHHO-VC-Calibrated,1,0.31433986755668764,0.4723878841562084,0.6507748761678123,0.0,40
IMG_0024,5,BDA-EHHO-VC-Calibrated,1,0.320882328930636,0.46598462471315416,0.4396984924623117,0.0,40
IMG_0024,5,MO-BDA-EHHO-VC,39,1.1107031630097504,0.004085930811762656,0.07583823738545059,0.12887242504054203,40
IMG_0025,1,HHO-VC,1,0.26031307166290407,0.5972454595470899,0.475409836065574,0.0,17
IMG_0025,1,EHHO-VC,1,0.10242470868870421,0.5913473427874564,0.791000951618759,0.0,17
IMG_0025,1,BEHHO-VC-Calibrated,1,0.2133178186262675,0.7014949450164786,0.6010928961748634,0.0,17
IMG_0025,1,BDA-EHHO-VC-Calibrated,1,0.2710885462561648,0.6146760131227015,0.6229508196721313,0.0,17
IMG_0025,1,MO-BDA-EHHO-VC,13,0.7110511741943611,0.09082343619913376,0.19770310112344416,0.3323392170397913,17
IMG_0025,2,HHO-VC,1,0.07480180679164647,1.0373003339065172,0.8546640301140607,0.0,23
IMG_0025,2,EHHO-VC,1,0.07480180679164647,1.0373003339065172,0.8546640301140607,0.0,23
IMG_0025,2,BEHHO-VC-Calibrated,1,0.030234130529780634,0.9890577090639575,1.0,0.0,23
IMG_0025,2,BDA-EHHO-VC-Calibrated,1,0.09542978359841911,0.8862826671718999,0.9105022059397876,0.0,23
IMG_0025,2,MO-BDA-EHHO-VC,20,0.6648524448247841,0.06996047260176738,0.27943078913331515,0.24281437594550326,23
IMG_0025,3,HHO-VC,1,0.004441216711826191,1.1167618120309237,0.9347442680776029,0.0,13
IMG_0025,3,EHHO-VC,1,0.0012207951098682237,1.2270773799379535,0.9631901840490797,0.0,13
IMG_0025,3,BEHHO-VC-Calibrated,1,0.0003840401655058577,1.3124738648683103,1.0,0.0,13
IMG_0025,3,BDA-EHHO-VC-Calibrated,1,0.0011847096166893536,1.2244298334008925,1.0,0.0,13
IMG_0025,3,MO-BDA-EHHO-VC,13,1.0173182371270608,0.0,0.0,0.25104996554748266,13
IMG_0025,4,HHO-VC,1,0.11126332415746797,0.7743625872251481,0.7322274881516587,0.0,18
IMG_0025,4,EHHO-VC,1,0.11126332415746797,0.7743625872251481,0.7322274881516587,0.0,18
IMG_0025,4,BEHHO-VC-Calibrated,1,0.06063709025422401,0.8859399212827408,0.90521327014218,0.0,18
IMG_0025,4,BDA-EHHO-VC-Calibrated,1,0.026283461461630034,0.9749016597869714,1.0,0.0,18
IMG_0025,4,MO-BDA-EHHO-VC,16,1.0696707213439758,0.07120293139269881,0.06796116504822194,0.2514831526457375,18
IMG_0025,5,HHO-VC,1,0.04029646321321198,0.8059198709965798,0.8713602821914286,0.0,21
IMG_0025,5,EHHO-VC,1,0.04029646321321198,0.8059198709965798,0.8713602821914286,0.0,21
IMG_0025,5,BEHHO-VC-Calibrated,1,0.01769186792657108,1.0342952798163807,1.0,0.0,21
IMG_0025,5,BDA-EHHO-VC-Calibrated,1,0.03175385639107951,0.8556622137509067,0.8568281938325989,0.0,21
IMG_0025,5,MO-BDA-EHHO-VC,20,0.7876032553563708,0.02221873273002925,0.007050528789640704,0.2193288160993503,21
IMG_0026,1,HHO-VC,1,0.014001318533695978,0.8792863010646894,0.9977924944810898,0.0,18
IMG_0026,1,EHHO-VC,1,0.014001318533695978,0.8792863010646894,0.9977924944810898,0.0,18
IMG_0026,1,BEHHO-VC-Calibrated,1,0.199222689750519,0.6186390051352341,0.6293103448275862,0.0,18
IMG_0026,1,BDA-EHHO-VC-Calibrated,1,0.19359818764404316,0.7533667319126869,0.7004310344827587,0.0,18
IMG_0026,1,MO-BDA-EHHO-VC,17,0.9490598409223339,0.01834018084751745,0.16556291390715833,0.3474223377394058,18
IMG_0026,2,HHO-VC,1,0.001860786875685661,1.2126768639772798,1.0,0.0,23
IMG_0026,2,EHHO-VC,1,0.0014688713472345558,1.211229183844127,1.0,0.0,23
IMG_0026,2,BEHHO-VC-Calibrated,1,0.12836867543304592,0.6777988013085376,0.7179930795848876,0.0,23
IMG_0026,2,BDA-EHHO-VC-Calibrated,1,0.01094988500450449,1.0759815474737198,0.9512759757107864,0.0,23
IMG_0026,2,MO-BDA-EHHO-VC,22,1.0656735317567851,0.007543874224300103,0.03076923076923081,0.2120060973761614,23
IMG_0026,3,HHO-VC,1,0.0801910001205323,0.6426679879483366,0.8096202898344154,0.0,33
IMG_0026,3,EHHO-VC,1,0.08859383506063435,0.6254580685539154,0.9183417085425954,0.0,33
IMG_0026,3,BEHHO-VC-Calibrated,1,0.06595058045397752,1.0470697461594567,1.0,0.0,33
IMG_0026,3,BDA-EHHO-VC-Calibrated,1,0.2667707575598432,0.7615599699054402,0.6463671501862063,0.0,33
IMG_0026,3,MO-BDA-EHHO-VC,29,0.6913143674666351,0.047086268438928325,0.2902010050250613,0.1598008535975054,33
IMG_0026,4,HHO-VC,1,0.19155672430649517,0.7631574462433074,0.659217877094866,0.0,27
IMG_0026,4,EHHO-VC,1,0.2102281587320929,0.7281419259284683,0.6612175104713065,0.0,27
IMG_0026,4,BEHHO-VC-Calibrated,1,0.13345285597358575,0.7811886003128137,0.6762574729613566,0.0,27
IMG_0026,4,BDA-EHHO-VC-Calibrated,1,0.1766719674525654,0.5738849652378268,0.6145869343618571,0.0,27
IMG_0026,4,MO-BDA-EHHO-VC,24,0.9140819693549932,0.028855836513441594,0.1275679910268816,0.23776079135184391,27
IMG_0026,5,HHO-VC,1,0.03999367350383322,0.8981684725335884,1.0,0.0,34
IMG_0026,5,EHHO-VC,1,0.03999367350383322,0.8981684725335884,1.0,0.0,34
IMG_0026,5,BEHHO-VC-Calibrated,1,0.023513743210687502,0.9378590989772327,0.9151214521111113,0.0,34
IMG_0026,5,BDA-EHHO-VC-Calibrated,1,0.012547220427800494,0.9358880164376885,0.8271799518507207,0.0,34
IMG_0026,5,MO-BDA-EHHO-VC,32,0.9697778082307946,0.0,0.0,0.19620072657306928,34
IMG_0027,1,HHO-VC,1,0.007227549289397896,1.04625440629048,0.9907749077489648,0.0,39
IMG_0027,1,EHHO-VC,1,0.005254520562134349,1.1068081326694643,1.0,0.0,39
IMG_0027,1,BEHHO-VC-Calibrated,1,0.030584325727613198,0.9714588924522038,0.9205607476635514,0.0,39
IMG_0027,1,BDA-EHHO-VC-Calibrated,1,0.045357862503507373,0.7726165864908191,0.8339483394834296,0.0,39
IMG_0027,1,MO-BDA-EHHO-VC,39,0.9042694556185705,0.0,0.0,0.15865683312270476,39
IMG_0027,2,HHO-VC,1,0.08768290220008793,0.7245922585939835,0.6861431301286494,0.0,31
IMG_0027,2,EHHO-VC,1,0.10073385699571165,0.6893171381523144,0.7619651312083521,0.0,31
IMG_0027,2,BEHHO-VC-Calibrated,1,0.00838517652932776,0.9728207126434214,1.0,0.0,31
IMG_0027,2,BDA-EHHO-VC-Calibrated,1,0.08030906683338654,0.6137060674728926,0.7555012224939175,0.0,31
IMG_0027,2,MO-BDA-EHHO-VC,30,0.636307406285588,0.0028874881582941687,0.035204410422902566,0.18412202773155345,31
IMG_0027,3,HHO-VC,1,0.03759017826534033,0.9612881595698,0.8527508090614251,0.0,31
IMG_0027,3,EHHO-VC,1,0.07738556602158883,0.754190109576416,0.8236245954692445,0.0,31
IMG_0027,3,BEHHO-VC-Calibrated,1,0.007458390756199329,1.0707718666096915,1.0,0.0,31
IMG_0027,3,BDA-EHHO-VC-Calibrated,1,0.026338509344655918,0.957186948020182,0.8818770226536057,0.0,31
IMG_0027,3,MO-BDA-EHHO-VC,31,0.9327022872460572,0.0,0.0,0.1735933099741843,31
IMG_0027,4,HHO-VC,1,0.06508707524871113,0.6795091721700635,0.7468581687612208,0.0,33
IMG_0027,4,EHHO-VC,1,0.026968526799758644,0.9112057677262618,1.0,0.0,33
IMG_0027,4,BEHHO-VC-Calibrated,1,0.0972162070378404,0.5782759265058769,0.7597597597596928,0.0,33
IMG_0027,4,BDA-EHHO-VC-Calibrated,1,0.11003437416590682,0.6197329420391308,0.7073557224312963,0.0,33
IMG_0027,4,MO-BDA-EHHO-VC,31,0.8205375849572979,0.016275723276178294,0.04788754624871239,0.2206418503261095,33
IMG_0027,5,HHO-VC,1,0.030126849874119017,0.9687540048323818,0.9370370370370368,0.0,24
IMG_0027,5,EHHO-VC,1,0.030126849874119017,0.9687540048323818,0.9370370370370368,0.0,24
IMG_0027,5,BEHHO-VC-Calibrated,1,0.24434386680963904,0.8292463594178116,0.6956091238086081,0.0,24
IMG_0027,5,BDA-EHHO-VC-Calibrated,1,0.02820131608506018,0.8885628630169707,1.0,0.0,24
IMG_0027,5,MO-BDA-EHHO-VC,24,1.0547271980684751,0.021889646835242322,0.2518518518518518,0.21605388891821378,24
IMG_0028,1,HHO-VC,1,0.031623686728942044,0.7777942624704829,1.0,0.0,27
IMG_0028,1,EHHO-VC,1,0.04027487898973551,0.7648246295728647,0.9618736383442072,0.0,27
IMG_0028,1,BEHHO-VC-Calibrated,1,0.14969605501009023,0.6190009555201607,0.6143790849672051,0.0,27
IMG_0028,1,BDA-EHHO-VC-Calibrated,1,0.0603430129414923,0.7069373145988278,0.8115468409585378,0.0,27
IMG_0028,1,MO-BDA-EHHO-VC,27,0.7395427130728497,0.0,0.0,0.17042673371375383,27
IMG_0028,2,HHO-VC,1,0.046342749708111974,0.7877298364609949,0.8498731523660389,0.0,46
IMG_0028,2,EHHO-VC,1,0.046342749708111974,0.7877298364609949,0.8498731523660389,0.0,46
IMG_0028,2,BEHHO-VC-Calibrated,1,0.07476981895571516,0.802823580255012,0.8692946058092055,0.0,46
IMG_0028,2,BDA-EHHO-VC-Calibrated,1,0.09340789608344009,0.7698680453339556,0.8070539419089052,0.0,46
IMG_0028,2,MO-BDA-EHHO-VC,42,0.8401468409942519,0.01804806140394417,0.08536585365853658,0.19611738318457628,46
IMG_0028,3,HHO-VC,1,0.00790949757895572,1.034181342633695,1.0,0.0,42
IMG_0028,3,EHHO-VC,1,0.007979841005518287,1.0328340492878814,0.9972413793103446,0.0,42
IMG_0028,3,BEHHO-VC-Calibrated,1,0.011906702095803658,1.024251186781568,0.986206896551724,0.0,42
IMG_0028,3,BDA-EHHO-VC-Calibrated,1,0.07171904465394183,0.8864158962393128,0.8557715531617034,0.0,42
IMG_0028,3,MO-BDA-EHHO-VC,41,0.9537998356705568,0.008803595487429637,0.06491942679032767,0.1588068091421935,42
IMG_0028,4,HHO-VC,1,0.15734506900061399,0.9722069884545851,0.7943837982461642,0.0,37
IMG_0028,4,EHHO-VC,1,0.27214481488983183,0.7531706764541379,0.6343977402472788,0.0,37
IMG_0028,4,BEHHO-VC-Calibrated,1,0.0041208973200840575,1.020216736521346,1.0,0.0,37
IMG_0028,4,BDA-EHHO-VC-Calibrated,1,0.024633320949851854,0.800554067838323,0.8787377987731413,0.0,37
IMG_0028,4,MO-BDA-EHHO-VC,35,0.843283962651019,0.0031988221475298608,0.01951219512195125,0.1530042950037927,37
IMG_0028,5,HHO-VC,1,0.08172233453232457,0.6177634893221375,0.7890625000000002,0.0,36
IMG_0028,5,EHHO-VC,1,0.08172233453232457,0.6177634893221375,0.7890625000000002,0.0,36
IMG_0028,5,BEHHO-VC-Calibrated,1,0.17097746663728952,0.6023354641176286,0.8219408143261866,0.0,36
IMG_0028,5,BDA-EHHO-VC-Calibrated,1,0.06144205184743464,0.6800544820959481,0.8541666666666669,0.0,36
IMG_0028,5,MO-BDA-EHHO-VC,35,0.878913686557246,0.005540801719796696,0.029096477794643777,0.18113916617386744,36
IMG_0029,1,HHO-VC,1,0.009961248586580828,0.8534713435268176,0.9145077720207252,0.0,22
IMG_0029,1,EHHO-VC,1,0.022310854847869988,0.7637798708586337,0.7487046632124352,0.0,22
IMG_0029,1,BEHHO-VC-Calibrated,1,0.006341703967576201,0.9449516906745018,0.9663212435233159,0.0,22
IMG_0029,1,BDA-EHHO-VC-Calibrated,1,0.003688019503205257,0.980777340325353,1.0,0.0,22
IMG_0029,1,MO-BDA-EHHO-VC,22,0.7050416018733195,0.0,0.0,0.2857108607220521,22
IMG_0029,2,HHO-VC,1,0.008006787334892306,1.060106006332274,1.0,0.0,15
IMG_0029,2,EHHO-VC,1,0.017206505899540384,0.9682357802983456,0.9132007233273056,0.0,15
IMG_0029,2,BEHHO-VC-Calibrated,1,0.02853629488829925,0.9327593850303801,0.860759493670886,0.0,15
IMG_0029,2,BDA-EHHO-VC-Calibrated,1,0.056497854969249146,0.7255425029888395,0.7014563106795051,0.0,15
IMG_0029,2,MO-BDA-EHHO-VC,15,0.9650093338732181,0.0,0.0,0.27692000575383474,15
IMG_0029,3,HHO-VC,1,0.01036968740416284,0.9576499799237549,0.9692307692308172,0.0,16
IMG_0029,3,EHHO-VC,1,0.012937494480935964,0.9465921400930964,0.9282051282052345,0.0,16
IMG_0029,3,BEHHO-VC-Calibrated,1,0.007209745438667261,1.037716438763073,0.9534109816971714,0.0,16
IMG_0029,3,BDA-EHHO-VC-Calibrated,1,0.0031790324138291893,1.0787074622706574,1.0,0.0,16
IMG_0029,3,MO-BDA-EHHO-VC,13,0.6090161897709123,0.18565312677763052,0.055964863731162745,0.24894445658879266,16
IMG_0029,4,HHO-VC,1,0.028623552721671035,1.1346477689787604,0.9934782608695653,0.0,15
IMG_0029,4,EHHO-VC,1,0.046934268740918564,1.0724998406472313,0.9478260869565217,0.0,15
IMG_0029,4,BEHHO-VC-Calibrated,1,0.024538504235970482,1.1162384096602431,0.9978260869565215,0.0,15
IMG_0029,4,BDA-EHHO-VC-Calibrated,1,0.03045419371906407,1.0764210089795216,1.0,0.0,15
IMG_0029,4,MO-BDA-EHHO-VC,15,1.2614691832625917,0.0,0.0,0.24752739951419292,15
IMG_0029,5,HHO-VC,1,0.09829115244702129,0.6553746692256338,0.8143322475569461,0.0,20
IMG_0029,5,EHHO-VC,1,0.09829115244702129,0.6553746692256338,0.8143322475569461,0.0,20
IMG_0029,5,BEHHO-VC-Calibrated,1,0.024077300736179492,0.636607051268529,0.9178452432544287,0.0,20
IMG_0029,5,BDA-EHHO-VC-Calibrated,1,0.0053913147372001095,1.08493237361822,1.0,0.0,20
IMG_0029,5,MO-BDA-EHHO-VC,20,0.735495592245596,0.0,0.0,0.2169578109685161,20
IMG_0030,1,HHO-VC,1,0.3471413926173838,0.7678064554519846,0.6575716234652114,0.0,38
IMG_0030,1,EHHO-VC,1,0.3471413926173838,0.7678064554519846,0.6575716234652114,0.0,38
IMG_0030,1,BEHHO-VC-Calibrated,1,0.29407088593864283,0.568489552841277,0.5720532948855908,0.0,38
IMG_0030,1,BDA-EHHO-VC-Calibrated,1,0.33600388261494185,0.6033944763674312,0.43050912563524657,0.0,38
IMG_0030,1,MO-BDA-EHHO-VC,34,0.9649519857921391,0.03074523778440922,0.18204488778043254,0.19125425841134364,38
IMG_0030,2,HHO-VC,1,0.5329692855804763,0.6682460917067695,0.42577079578664295,0.0,50
IMG_0030,2,EHHO-VC,1,0.3224838070458116,0.6148640727142155,0.5575396825397229,0.0,50
IMG_0030,2,BEHHO-VC-Calibrated,1,0.32548150438209306,0.6196216988686218,0.5535714285714733,0.0,50
IMG_0030,2,BDA-EHHO-VC-Calibrated,1,0.46556286151718607,0.5680555820174422,0.3906209659616949,0.0,50
IMG_0030,2,MO-BDA-EHHO-VC,46,1.1819050633653936,0.01760406045504883,0.08602150537634409,0.17985451633202007,50
IMG_0030,3,HHO-VC,1,0.1749660464247492,0.533482081009135,0.6384505021520802,0.0,44
IMG_0030,3,EHHO-VC,1,0.05887250369879497,0.710415446206886,0.9835260332408176,0.0,44
IMG_0030,3,BEHHO-VC-Calibrated,1,0.5079657288075693,0.665046620935181,0.45843146480281816,0.0,44
IMG_0030,3,BDA-EHHO-VC-Calibrated,1,0.041934484343290265,0.68143074138239,1.0,0.0,44
IMG_0030,3,MO-BDA-EHHO-VC,42,0.9689537467271586,0.011925390753734593,0.21621037080989014,0.14307283185367772,44
IMG_0030,4,HHO-VC,1,0.013578091486562863,1.0550023475436598,1.0,0.0,29
IMG_0030,4,EHHO-VC,1,0.013578091486562863,1.0550023475436598,1.0,0.0,29
IMG_0030,4,BEHHO-VC-Calibrated,1,0.007116219800918011,1.0927818107790663,1.0,0.0,29
IMG_0030,4,BDA-EHHO-VC-Calibrated,1,0.010335894012546419,1.0760784602894262,0.9836309523808705,0.0,29
IMG_0030,4,MO-BDA-EHHO-VC,27,0.8691342839790409,0.022168288595316367,0.016369047618914275,0.17859865739675188,29
IMG_0030,5,HHO-VC,1,0.044242087450017786,0.8801388265172324,1.0,0.0,36
IMG_0030,5,EHHO-VC,1,0.10629122424180958,0.7420140741628225,0.896739130434839,0.0,36
IMG_0030,5,BEHHO-VC-Calibrated,1,0.042800971434808564,0.6622007162736672,0.9528985507244682,0.0,36
IMG_0030,5,BDA-EHHO-VC-Calibrated,1,0.12986709593952922,0.6016581124539132,0.7736389684813755,0.0,36
IMG_0030,5,MO-BDA-EHHO-VC,33,0.8601134542667235,0.023426670516335076,0.11747851002865313,0.2167005186446787,36
IMG_0031,1,HHO-VC,1,0.08572699298851282,0.46676532436303314,0.7591706539073395,0.0,83
IMG_0031,1,EHHO-VC,1,0.11509747183899495,0.461637000642304,0.7559808612438662,0.0,83
IMG_0031,1,BEHHO-VC-Calibrated,1,0.08839610608537325,0.5243828264268975,0.8437001594896573,0.0,83
IMG_0031,1,BDA-EHHO-VC-Calibrated,1,0.05841776234159496,0.5568011812249756,0.9074960127590914,0.0,83
IMG_0031,1,MO-BDA-EHHO-VC,82,0.7591076428140892,0.001472189172173605,0.03681026660776171,0.13025744626560343,83
IMG_0031,2,HHO-VC,1,0.013118574614719526,0.6995446708285459,1.0,0.0,66
IMG_0031,2,EHHO-VC,1,0.013118574614719526,0.6995446708285459,1.0,0.0,66
IMG_0031,2,BEHHO-VC-Calibrated,1,0.025965347130145575,0.6434330570208252,0.9570469798657717,0.0,66
IMG_0031,2,BDA-EHHO-VC-Calibrated,1,0.08144582637520087,0.48890825472375615,0.7251908396946342,0.0,66
IMG_0031,2,MO-BDA-EHHO-VC,63,0.8765874558596325,0.0027090991298045187,0.06679389312977446,0.1267744107402595,66
IMG_0031,3,HHO-VC,1,0.1615248480136615,0.8092964456303773,0.7959108481981079,0.0,81
IMG_0031,3,EHHO-VC,1,0.13866597340843304,0.7635529987550331,0.8468677494201835,0.0,81
IMG_0031,3,BEHHO-VC-Calibrated,1,0.06418725492144527,0.8546733559057489,0.8675392849620903,0.0,81
IMG_0031,3,BDA-EHHO-VC-Calibrated,1,0.17128889926620147,0.7210615467918119,0.7517401392113422,0.0,81
IMG_0031,3,MO-BDA-EHHO-VC,77,0.9071978950922163,0.005741764213648616,0.08022130013831258,0.10111529710641012,81
IMG_0031,4,HHO-VC,1,0.1460436393751019,0.7544092695635903,0.7229450019095616,0.0,66
IMG_0031,4,EHHO-VC,1,0.1460436393751019,0.7544092695635903,0.7229450019095616,0.0,66
IMG_0031,4,BEHHO-VC-Calibrated,1,0.1757610734126437,0.46252632374807373,0.6748878923764975,0.0,66
IMG_0031,4,BDA-EHHO-VC-Calibrated,1,0.08930411921992897,0.4842007678193755,0.7040358744393894,0.0,66
IMG_0031,4,MO-BDA-EHHO-VC,64,0.644963144832138,0.011359286712397693,0.24887892376682308,0.11542335895202836,66
IMG_0031,5,HHO-VC,1,0.2449977712424778,0.5833982322584575,0.6900826446280991,0.0,78
IMG_0031,5,EHHO-VC,1,0.23046608921029962,0.6424103185926067,0.6859504132231404,0.0,78
IMG_0031,5,BEHHO-VC-Calibrated,1,0.4548513850783768,0.6186662234914148,0.3992544657614431,0.0,78
IMG_0031,5,BDA-EHHO-VC-Calibrated,1,0.29636610281314435,0.5511459288877155,0.5549765091851603,0.0,78
IMG_0031,5,MO-BDA-EHHO-VC,74,0.8369687192126672,0.012562588931870483,0.1666456384543756,0.11890771943328868,78
IMG_0032,1,HHO-VC,1,0.07900835005648404,0.8378978408819739,0.8408744420776781,0.0,64
IMG_0032,1,EHHO-VC,1,0.10436552797812186,0.8092586898803389,0.7717385235156983,0.0,64
IMG_0032,1,BEHHO-VC-Calibrated,1,0.3550833507837671,0.6259677002843458,0.5366251054114641,0.0,64
IMG_0032,1,BDA-EHHO-VC-Calibrated,1,0.0032484015679741206,1.016748904647086,1.0,0.0,64
IMG_0032,1,MO-BDA-EHHO-VC,62,1.0963827456242856,0.005376654923907064,0.034226190476190486,0.11528999034639578,64
IMG_0032,2,HHO-VC,1,0.02900289690397562,0.6854839049096846,0.9581589958158998,0.0,60
IMG_0032,2,EHHO-VC,1,0.02900289690397562,0.6854839049096846,0.9581589958158998,0.0,60
