run_key,experiment_id,filename,run_index,algorithm,population_size,evaluation_budget,master_seed,best_score,level_R,level_G,level_B,evaluations,budget_compliant,runtime_s,iterations_completed,convergence_points,final_convergence_value,diversity_mean,diversity_final,injection_count,bda_proposals,ehho_proposals,bda_fraction
IMG_0078|r2|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0078,42012.jpg,2,BDA-EHHO-VC-Calibrated,20,400,1218605923,4.888476487828504,187,248,182,400,True,75.25676279998152,10,10,4.888476487828504,nan,nan,0,101,99,0.505
IMG_0082|r1|n20|b400|HHO-VC,IMG_0082,54082.jpg,1,HHO-VC,20,400,1522188686,5.482114293583727,95,92,95,400,True,71.28729579999344,11,11,5.482114293583727,nan,nan,0,0,0,nan
IMG_0082|r1|n20|b400|EHHO-VC,IMG_0082,54082.jpg,1,EHHO-VC,20,400,1522188686,5.481963470432063,147,142,144,400,True,69.58740169997327,13,13,5.481963470432063,0.41595573151220194,0.4978871253127702,0,0,0,nan
IMG_0082|r1|n20|b400|BEHHO-VC-Calibrated,IMG_0082,54082.jpg,1,BEHHO-VC-Calibrated,20,400,1522188686,5.481331284088644,2,128,2,400,True,77.4978900999995,20,20,5.481331284088644,0.5741458333333334,0.36041666666666666,15,0,0,nan
IMG_0082|r1|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0082,54082.jpg,1,BDA-EHHO-VC-Calibrated,20,400,1522188686,5.481140989129649,198,7,2,400,True,77.20587590005016,10,10,5.481145151301203,nan,nan,0,102,98,0.51
IMG_0082|r2|n20|b400|HHO-VC,IMG_0082,54082.jpg,2,HHO-VC,20,400,1743986458,5.4832696451808225,160,199,135,400,True,51.20620789995883,12,12,5.4832696451808225,nan,nan,0,0,0,nan
IMG_0082|r2|n20|b400|EHHO-VC,IMG_0082,54082.jpg,2,EHHO-VC,20,400,1743986458,5.483099379133464,161,219,136,400,True,53.3876825000043,14,14,5.483099379133464,0.5013020880018365,0.49675140797983663,0,0,0,nan
IMG_0082|r2|n20|b400|BEHHO-VC-Calibrated,IMG_0082,54082.jpg,2,BEHHO-VC-Calibrated,20,400,1743986458,5.4837369501460484,132,204,144,400,True,59.52849410002818,20,20,5.4837369501460484,0.8341458333333334,0.9250000000000002,1,0,0,nan
IMG_0082|r2|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0082,54082.jpg,2,BDA-EHHO-VC-Calibrated,20,400,1743986458,5.483414917691614,156,240,117,400,True,54.48745810001856,10,10,5.483479318832402,nan,nan,0,92,108,0.46
IMG_0090|r1|n20|b400|HHO-VC,IMG_0090,69040.jpg,1,HHO-VC,20,400,1031586320,5.198978906482163,238,2,2,400,True,52.006997199961916,11,11,5.198978906482163,nan,nan,0,0,0,nan
IMG_0090|r1|n20|b400|EHHO-VC,IMG_0090,69040.jpg,1,EHHO-VC,20,400,1031586320,5.1994017339878384,3,2,2,400,True,77.12616430001799,13,13,5.1994017339878384,0.11612609993154874,0.036225492274299526,4,0,0,nan
IMG_0090|r1|n20|b400|BEHHO-VC-Calibrated,IMG_0090,69040.jpg,1,BEHHO-VC-Calibrated,20,400,1031586320,5.199264939802913,112,2,2,400,True,88.4800592000247,20,20,5.199264939802913,0.6578125000000001,0.7766666666666667,13,0,0,nan
IMG_0090|r1|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0090,69040.jpg,1,BDA-EHHO-VC-Calibrated,20,400,1031586320,5.200252529925354,8,2,2,400,True,85.72429729998112,10,10,5.200252529925354,nan,nan,0,99,101,0.495
IMG_0090|r2|n20|b400|HHO-VC,IMG_0090,69040.jpg,2,HHO-VC,20,400,593307423,5.199022036865748,106,2,2,400,True,84.33178820001194,12,12,5.199022036865748,nan,nan,0,0,0,nan
IMG_0090|r2|n20|b400|EHHO-VC,IMG_0090,69040.jpg,2,EHHO-VC,20,400,593307423,5.198984962148228,17,2,2,400,True,54.642984099977184,14,14,5.198984962148228,0.1974949951703397,0.02811147934521043,0,0,0,nan
IMG_0090|r2|n20|b400|BEHHO-VC-Calibrated,IMG_0090,69040.jpg,2,BEHHO-VC-Calibrated,20,400,593307423,5.196847799627315,59,194,2,400,True,57.061753499961924,20,20,5.196847799627315,0.8259791666666667,0.875,1,0,0,nan
IMG_0090|r2|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0090,69040.jpg,2,BDA-EHHO-VC-Calibrated,20,400,593307423,5.196539105616314,112,172,2,400,True,89.11549739999464,10,10,5.196539105616314,nan,nan,0,101,99,0.505
IMG_0093|r1|n20|b400|HHO-VC,IMG_0093,8023.jpg,1,HHO-VC,20,400,2102841768,5.662777408071617,84,52,21,400,True,83.09758589998819,12,12,5.662777408071617,nan,nan,0,0,0,nan
IMG_0093|r1|n20|b400|EHHO-VC,IMG_0093,8023.jpg,1,EHHO-VC,20,400,2102841768,5.662704993684016,92,59,21,400,True,87.94816429994535,14,14,5.662704993684016,0.2463873900926877,0.2040224299936036,0,0,0,nan
IMG_0093|r1|n20|b400|BEHHO-VC-Calibrated,IMG_0093,8023.jpg,1,BEHHO-VC-Calibrated,20,400,2102841768,5.662815724952664,17,97,70,400,True,57.410846999962814,20,20,5.662815724952664,0.8472083333333333,0.9429166666666666,1,0,0,nan
IMG_0093|r1|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0093,8023.jpg,1,BDA-EHHO-VC-Calibrated,20,400,2102841768,5.662681828085518,13,141,39,400,True,56.375836699968204,10,10,5.662681828085518,nan,nan,0,99,101,0.495
IMG_0093|r2|n20|b400|HHO-VC,IMG_0093,8023.jpg,2,HHO-VC,20,400,2114118811,5.664431979157933,3,66,29,400,True,61.41391259996453,11,11,5.664431979157933,nan,nan,0,0,0,nan
IMG_0093|r2|n20|b400|EHHO-VC,IMG_0093,8023.jpg,2,EHHO-VC,20,400,2114118811,5.664431979157933,3,66,29,400,True,57.4236438999651,13,13,5.664431979157933,0.19078103887273012,0.1248795136211944,0,0,0,nan
IMG_0093|r2|n20|b400|BEHHO-VC-Calibrated,IMG_0093,8023.jpg,2,BEHHO-VC-Calibrated,20,400,2114118811,5.664326117442294,3,66,130,400,True,51.5167012999882,20,20,5.664326117442294,0.8155416666666666,0.9349999999999999,3,0,0,nan
IMG_0093|r2|n20|b400|BDA-EHHO-VC-Calibrated,IMG_0093,8023.jpg,2,BDA-EHHO-VC-Calibrated,20,400,2114118811,5.665209434787101,5,173,63,400,True,60.963707399962004,10,10,5.665374289306968,nan,nan,0,89,111,0.445
