population_size,evaluation_budget,mean_best_score,median_best_score,median_runtime_s,mean_runtime_s,runs,median_block_spread,max_block_spread,pct_runs_with_injection,mean_bda_fraction,mechanism_health_pass,normalized_score_loss,normalized_runtime_cost,balanced_screening_index
30,600,4.973396421144681,4.885793656375252,0.0477168500074185,4.390510150694455,288,0.0007173815331080746,0.0029423814689835126,48.61111111111111,0.49,True,0.0,0.005305585849078066,0.00159167575472342
20,600,4.973444179936818,4.886169251881594,0.07374570000683886,4.410459887152886,288,0.0007995880195608152,0.0025699328468054006,59.72222222222222,0.495787037037037,True,0.1405929778006732,0.01151906482910669,0.10187080390920324
30,300,4.9735901657079005,4.885785526143656,0.0254912500386126,2.164353648264498,288,0.0007823709031833381,0.003860112739294763,34.72222222222222,0.48444444444444446,True,0.570347863856192,0.0,0.39924350469933434
20,300,4.973639976101442,4.886137750485274,0.11912995000602675,2.639994530903601,288,0.0007802187295080643,0.003053587840857297,40.27777777777778,0.5013888888888889,True,0.7169803736003348,0.022352969646284464,0.5085921524141197
10,300,4.973736116575307,4.886116906607575,4.214585649984656,6.89312790277836,288,0.0008587084345146323,0.0038386976642019732,72.22222222222221,0.5009259259259259,True,1.0,1.0,1.0
