run_key,experiment_id,filename,run_index,algorithm,sec_abs_corr,sec_nmi,sec_hist_overlap,sec_similarity_nmse
IMG_0002|r2|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,2,BDA-EHHO-VC-Calibrated,0.002278441171939949,7.225542890172598e-05,0.29685256788060527,0.6466787684502654
IMG_0002|r2|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,2,BEHHO-VC-Calibrated,0.0023688002229548793,7.334847309828726e-05,0.29685256788060527,0.6465812420745642
IMG_0002|r2|EHHO-VC,IMG_0002,101087.jpg,2,EHHO-VC,0.0022869586245286254,7.230268626856197e-05,0.29685256788060527,0.6466390408129566
IMG_0002|r2|HHO-VC,IMG_0002,101087.jpg,2,HHO-VC,0.0022869586245286254,7.230268626856197e-05,0.29685256788060527,0.6466390408129566
IMG_0002|r2|MO-BDA-EHHO-VC,IMG_0002,101087.jpg,2,MO-BDA-EHHO-VC,0.0020691311880239945,7.414445922396418e-05,0.29685256788060527,0.646733485492338
IMG_0002|r3|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,3,BEHHO-VC-Calibrated,0.0010825815192497177,6.755799827085192e-05,0.29685256788060527,0.6472634779959425
IMG_0002|r3|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,3,BDA-EHHO-VC-Calibrated,0.0007805676190372718,6.190209213668701e-05,0.29685256788060527,0.6471343092026727
IMG_0002|r3|EHHO-VC,IMG_0002,101087.jpg,3,EHHO-VC,0.001118982269009636,6.444111459309568e-05,0.29685256788060527,0.6471939281737813
IMG_0002|r3|HHO-VC,IMG_0002,101087.jpg,3,HHO-VC,0.0011485727164457483,6.817304139679803e-05,0.29685256788060527,0.6472160630502318
IMG_0002|r3|MO-BDA-EHHO-VC,IMG_0002,101087.jpg,3,MO-BDA-EHHO-VC,0.0014272653092178053,8.344771304235822e-05,0.29685256788060527,0.6473304667930028
IMG_0002|r4|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,4,BEHHO-VC-Calibrated,0.0020114803579649215,6.0486659090209245e-05,0.29685256788060527,0.6474866131283684
IMG_0002|r4|EHHO-VC,IMG_0002,101087.jpg,4,EHHO-VC,0.002173841368088894,6.541636961276559e-05,0.29685256788060527,0.6474389272643
IMG_0002|r4|HHO-VC,IMG_0002,101087.jpg,4,HHO-VC,0.0022989365703594256,6.101334030111553e-05,0.29685256788060527,0.6473183685950882
IMG_0002|r4|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,4,BDA-EHHO-VC-Calibrated,0.0022461450925208835,7.063054810569906e-05,0.29685256788060527,0.6474580185423248
IMG_0002|r4|MO-BDA-EHHO-VC,IMG_0002,101087.jpg,4,MO-BDA-EHHO-VC,0.002514824706949075,6.413339765043881e-05,0.29685256788060527,0.6475030417869082
IMG_0002|r5|HHO-VC,IMG_0002,101087.jpg,5,HHO-VC,0.0012439875549299262,8.224212563281097e-05,0.29685256788060527,0.6470899801863809
IMG_0002|r5|BDA-EHHO-VC-Calibrated,IMG_0002,101087.jpg,5,BDA-EHHO-VC-Calibrated,0.0015502159539278087,7.926431745422685e-05,0.29685256788060527,0.6470083575649013
IMG_0002|r5|BEHHO-VC-Calibrated,IMG_0002,101087.jpg,5,BEHHO-VC-Calibrated,0.0012439875549299262,8.224212563281097e-05,0.29685256788060527,0.6470899801863809
IMG_0002|r5|EHHO-VC,IMG_0002,101087.jpg,5,EHHO-VC,0.0012439875549299262,8.224212563281097e-05,0.29685256788060527,0.6470899801863809
IMG_0002|r5|MO-BDA-EHHO-VC,IMG_0002,101087.jpg,5,MO-BDA-EHHO-VC,0.001623157904565805,8.620886509638812e-05,0.29685256788060527,0.6472392096374245
IMG_0003|r1|BDA-EHHO-VC-Calibrated,IMG_0003,102061.jpg,1,BDA-EHHO-VC-Calibrated,0.0016525981264068413,6.398258398676771e-05,0.0803923981494075,0.6794316164892543
IMG_0003|r1|HHO-VC,IMG_0003,102061.jpg,1,HHO-VC,0.0013785411424423906,6.0922741336601174e-05,0.0803923981494075,0.6794894829572362
IMG_0003|r1|BEHHO-VC-Calibrated,IMG_0003,102061.jpg,1,BEHHO-VC-Calibrated,0.0017469493758066699,6.555781204759388e-05,0.0803923981494075,0.6794296777297565
IMG_0003|r1|EHHO-VC,IMG_0003,102061.jpg,1,EHHO-VC,0.0010157491330393027,5.9823275371859755e-05,0.0803923981494075,0.6794175499001466
IMG_0003|r1|MO-BDA-EHHO-VC,IMG_0003,102061.jpg,1,MO-BDA-EHHO-VC,0.0014380335625755792,5.877171097341959e-05,0.0803923981494075,0.6795011282135214
