experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity,B1_central_5pct,B1_central_10pct,B1_central_20pct,B2_random_block_5pct,B2_random_block_10pct,B2_random_block_20pct,B3_dropout_5pct,B3_dropout_10pct,B3_dropout_20pct,B4_crop_5pct,B4_crop_10pct,B4_crop_20pct,B1_central_mean,B1_central_max,B2_random_block_mean,B2_random_block_max,B3_dropout_mean,B3_dropout_max,B4_crop_mean,B4_crop_max
IMG_0015,2,IMG_0015_r2_archive.csv,11,000011011011001000110010,13,178,50,0.4578255342101023,0.3382517440798502,0.0,0.3150326797385621,0.024989043680632466,0.04984855452145172,0.09982664188271664,0.0248573519601557,0.04996513407728361,0.09935600589806197,0.024898370692763218,0.04912964726048838,0.0998849316606326,0.024581015235220844,0.049643460858414125,0.10072041847742783,0.05822141336160028,0.09982664188271664,0.05805949731183376,0.09935600589806197,0.05797098320462807,0.0998849316606326,0.05831496485702093,0.10072041847742783
IMG_0015,2,IMG_0015_r2_archive.csv,12,000000000000001100001000,2,3,8,0.4799503020193121,0.3385798011963377,0.0,0.0169934640522875,0.024835763153520166,0.049654255261731894,0.09981152971807176,0.02469543591038918,0.050120573485059466,0.09930851052346379,0.024697594791052737,0.0491382827831426,0.10030159562869843,0.024509772173323573,0.04964993750040479,0.10048078272377338,0.058100516044441275,0.09981152971807176,0.058041506639637475,0.09930851052346379,0.05804582440096459,0.10030159562869843,0.05821349746583391,0.10048078272377338
IMG_0015,2,IMG_0015_r2_archive.csv,13,010010100010000000100001,74,32,33,0.445086182603241,0.3385864717006071,0.0,0.1816993464052287,0.024989043680632466,0.049736292726946935,0.09953087523180981,0.024781791136931325,0.049729816084956274,0.09921136089360388,0.024820650988875287,0.04929803995224556,0.10015910950490389,0.024488183366688038,0.04960675988713372,0.10077007273268955,0.0580854038797964,0.09953087523180981,0.05790765603849716,0.09921136089360388,0.05809260014867492,0.10015910950490389,0.058288338662170446,0.10077007273268955
IMG_0015,2,IMG_0015_r2_archive.csv,14,000000100000100000000000,2,8,2,0.4824282567787402,0.3386046199849723,0.0,0.0156862745098039,0.024922118380062305,0.04992627422533965,0.09996912800651118,0.024717024717024715,0.05020692871160161,0.09963450150366038,0.02469543591038918,0.04908646964721731,0.10047862384310982,0.024578856354557286,0.049729816084956274,0.10071825959676427,0.05827250687063771,0.09996912800651118,0.05818615164409557,0.09963450150366038,0.0580868431335721,0.10047862384310982,0.05834231067875928,0.10071825959676427
IMG_0015,2,IMG_0015_r2_archive.csv,15,010111100000110100101100,94,13,44,0.4499420809170834,0.3384337915418967,0.0,0.1973856209150327,0.025043015697221303,0.04988957325405923,0.09984607180868864,0.024824968750202396,0.04987877885074146,0.0993452114947442,0.024868146363473467,0.049313152116890434,0.10020228711817496,0.024395351498155235,0.04952256354125513,0.10061895108624082,0.05825955358665639,0.09984607180868864,0.05801631969856269,0.0993452114947442,0.05812786186617961,0.10020228711817496,0.058178955375217056,0.10061895108624082
IMG_0015,2,IMG_0015_r2_archive.csv,16,000101100011100000100001,22,56,33,0.4457505929432974,0.3385933884050007,0.0,0.1450980392156863,0.02497393151598759,0.049792423624199326,0.09962802486166973,0.02477963225626777,0.049796741385526436,0.09921567865493099,0.024835763153520166,0.04928076890693713,0.10008570756234307,0.024529202099295558,0.04955494675120843,0.10072041847742783,0.05813146000061888,0.09962802486166973,0.05793068409890839,0.09921567865493099,0.058067413207600116,0.10008570756234307,0.05826818910931061,0.10072041847742783
IMG_0015,2,IMG_0015_r2_archive.csv,17,001010010011111100100111,41,63,39,0.4458079429731598,0.3385439962705533,0.0,0.1869281045751634,0.025012791367931556,0.04983991899879751,0.09978346426944558,0.02484655755683793,0.0498679844474237,0.09923726746156653,0.0248573519601557,0.049306675474899773,0.10016342726623101,0.02447738896337027,0.04952904018324579,0.10063838101221279,0.058212058212058215,0.09978346426944558,0.05798393648860939,0.09923726746156653,0.058109151567095486,0.10016342726623101,0.05821493671960962,0.10063838101221279
IMG_0015,2,IMG_0015_r2_archive.csv,18,010111001110111101011001,92,239,89,0.4676058308513116,0.338192505408222,0.0,0.5490196078431373,0.02496097823200627,0.049760040414246025,0.0998849316606326,0.02487030524413702,0.04996513407728361,0.09947474433455741,0.024827127630865947,0.04920952584503986,0.0998935671832868,0.024557267547921754,0.049721180562302056,0.10073337176140915,0.0582019834356283,0.0998849316606326,0.05810339455199268,0.09947474433455741,0.05797674021973087,0.0998935671832868,0.05833727329054431,0.10073337176140915
IMG_0015,2,IMG_0015_r2_archive.csv,19,001000010100000101010001,33,65,81,0.4520768329143971,0.3384281103455255,0.0,0.2339869281045751,0.025008473606604447,0.049803218027517096,0.09978130538878202,0.02481633322754818,0.04987446108941436,0.09946610881190321,0.024850875318165037,0.049289404429591344,0.10008138980101597,0.0244622767987254,0.04954847010921778,0.10070962407411006,0.05819766567430119,0.09978130538878202,0.05805230104295525,0.09946610881190321,0.05807388984959078,0.10008138980101597,0.05824012366068441,0.10070962407411006
IMG_0015,2,IMG_0015_r2_archive.csv,20,010000111110001100100111,67,227,39,0.4573347740711838,0.3382137998654377,0.0,0.4352941176470588,0.024945866067361395,0.0497147039203114,0.09979425867276334,0.024855193079492143,0.04991979758334898,0.09929123947815537,0.024827127630865947,0.04925270345831093,0.09989788494461392,0.024546473144603988,0.049706068397657184,0.10072689511941847,0.05815160955347872,0.09979425867276334,0.058022076713665494,0.09929123947815537,0.0579925720112636,0.09989788494461392,0.05832647888722655,0.10072689511941847
IMG_0015,2,IMG_0015_r2_archive.csv,21,000000000000001000000000,2,2,2,0.4954992293879207,0.3386248993642423,0.0,0.0078431372549019,0.024881099647454788,0.04976435817557313,0.09975755770148292,0.02479906218223975,0.05006012482647997,0.09948985649920229,0.02474293128498736,0.049092946289207975,0.10051316593372668,0.024717024717024715,0.050021264974536,0.10091471773714764,0.058134338508170284,0.09975755770148292,0.058116347835974004,0.09948985649920229,0.058116347835974004,0.10051316593372668,0.05855100247623612,0.10091471773714764
IMG_0015,2,IMG_0015_r2_archive.csv,22,000010000000110100100010,8,13,34,0.4522722581785415,0.338410408953042,0.0,0.0718954248366013,0.024982567038641806,0.04984207787946106,0.0999173148705859,0.02479258554024909,0.04985934892476949,0.09926317402952918,0.024907006215417433,0.04923975017432961,0.1003404554806424,0.02445364127607118,0.04954199346722711,0.10078302601667087,0.058247319929562925,0.0999173148705859,0.057971702831515926,0.09926317402952918,0.058162403956796484,0.1003404554806424,0.05825955358665639,0.10078302601667087
IMG_0015,2,IMG_0015_r2_archive.csv,23,011110011011111101001111,121,191,79,0.4657121284628318,0.3381965174698393,0.0,0.5111111111111112,0.02490052957342677,0.04965857302305901,0.0997316511335203,0.02478610889825843,0.04988957325405923,0.09937543582403396,0.024861669721482803,0.0492311146516754,0.09983527740537086,0.02456158530924886,0.049641301977750574,0.1007312128807456,0.05809691791000202,0.0997316511335203,0.05801703932545055,0.09937543582403396,0.05797602059284302,0.09983527740537086,0.05831136672258167,0.1007312128807456
IMG_0015,2,IMG_0015_r2_archive.csv,24,000010000000101100001011,8,11,11,0.4543382646425689,0.3383561206243162,0.0,0.0392156862745098,0.025019268009922217,0.04990900318003122,0.09996696912584763,0.024881099647454788,0.04989389101538635,0.09926317402952918,0.02487030524413702,0.04922247912902118,0.10021524040215629,0.024419099185454325,0.04952688130258224,0.10070962407411006,0.05829841343860035,0.09996696912584763,0.05801272156412344,0.09926317402952918,0.058102674925104826,0.10021524040215629,0.058218534854048876,0.10070962407411006
IMG_0015,2,IMG_0015_r2_archive.csv,25,000111001001010000100111,28,148,39,0.4540436493946826,0.3383866796559975,0.0,0.2810457516339869,0.024945866067361395,0.049729816084956274,0.09971006232688476,0.024831445392193056,0.04983991899879751,0.09908182805379066,0.0247969033015762,0.0492311146516754,0.09993890367722144,0.024581015235220844,0.049682320710358094,0.10083915691392326,0.05812858149306747,0.09971006232688476,0.05791773081492707,0.09908182805379066,0.057988973876824355,0.09993890367722144,0.05836749761983406,0.10083915691392326
IMG_0015,2,IMG_0015_r2_archive.csv,26,000001010001000000000000,5,16,2,0.4675359085164084,0.3387518618503334,0.0,0.0300653594771241,0.02494154830603429,0.04990684429936766,0.09978130538878202,0.024764520091622895,0.04999319952590981,0.09938191246602461,0.024829286511529505,0.04923759129366606,0.10044839951382006,0.024693277029725628,0.049680161829694536,0.10081972698795129,0.058209899331394664,0.09978130538878202,0.05804654402785244,0.09938191246602461,0.05817175910633854,0.10044839951382006,0.058397721949123814,0.10081972698795129
IMG_0015,2,IMG_0015_r2_archive.csv,27,000100000000001100000000,16,3,2,0.4721457452317977,0.3386018179808812,0.0,0.0274509803921568,0.024915641738071644,0.04979026474353577,0.09969279128157632,0.024783950017594876,0.05006876034913418,0.09935600589806197,0.024781791136931325,0.04926565674229225,0.09998424017115606,0.024619875087164806,0.04963482533575991,0.10077007273268955,0.05813289925439458,0.09969279128157632,0.05806957208826367,0.09935600589806197,0.05801056268345988,0.09998424017115606,0.05834159105187142,0.10077007273268955
IMG_0015,2,IMG_0015_r2_archive.csv,28,000100000001111000010000,16,30,16,0.4479716070389679,0.3387056618436863,0.0,0.0810457516339869,0.0249501838286885,0.04979026474353577,0.09960643605503419,0.024783950017594876,0.04981617131149842,0.0991358000703795,0.02494154830603429,0.0492591801003016,0.09997776352916539,0.02445364127607118,0.04949881585395604,0.10062326884756792,0.05811562820908615,0.09960643605503419,0.05791197379982427,0.0991358000703795,0.05805949731183376,0.09997776352916539,0.05819190865919838,0.10062326884756792
IMG_0015,2,IMG_0015_r2_archive.csv,29,000101101011000100101100,22,177,44,0.4566660798345952,0.3382618710151288,0.0,0.3176470588235294,0.024965295993333376,0.04979890026618999,0.0997920997920998,0.024872464124800573,0.04996297519662006,0.09934737037540776,0.024848716437501483,0.04913396502181549,0.09990436158660458,0.02454431426394043,0.04962834869376925,0.10070098855145583,0.05818543201720772,0.0997920997920998,0.05806093656560946,0.09934737037540776,0.05796234768197386,0.09990436158660458,0.05829121716972183,0.10070098855145583
IMG_0015,2,IMG_0015_r2_archive.csv,30,000011110000100000000000,15,8,2,0.4643982082923971,0.3386268649893935,0.0,0.0326797385620915,0.025012791367931556,0.05000831169055468,0.09995401584186632,0.02480337994356686,0.05010114355908748,0.09953735187380047,0.024773155614277106,0.04916850711243234,0.10016990390822166,0.024524884337968452,0.0495938066031524,0.1006793997448203,0.05832503963345085,0.09995401584186632,0.058147291792151605,0.09953735187380047,0.058037188878310365,0.10016990390822166,0.05826603022864705,0.1006793997448203
IMG_0015,2,IMG_0015_r2_archive.csv,31,000010001100111000000100,8,206,4,0.468601227228786,0.3383321090484584,0.0,0.2849673202614379,0.02481633322754818,0.049665049665049664,0.099800735314754,0.024842239795510822,0.04993706862865742,0.09951144530583783,0.02496097823200627,0.049092946289207975,0.09996696912584763,0.024503295531332916,0.04964993750040479,0.10075064280671757,0.058094039402450615,0.099800735314754,0.05809691791000202,0.09951144530583783,0.05800696454902062,0.09996696912584763,0.058301291946151766,0.10075064280671757
IMG_0015,2,IMG_0015_r2_archive.csv,32,001100000011011000100001,48,54,33,0.4446080201679593,0.3386003227064718,0.0,0.1764705882352941,0.02496097823200627,0.049749246010928255,0.09957189396441733,0.02479906218223975,0.04976651705623668,0.0992243141775852,0.024848716437501483,0.049332582042862415,0.10016126838556745,0.024539996502613327,0.049641301977750574,0.10082620362994195,0.058094039402450615,0.09957189396441733,0.05792996447202054,0.0992243141775852,0.05811418895531045,0.10016126838556745,0.05833583403676862,0.10082620362994195
IMG_0015,2,IMG_0015_r2_archive.csv,33,000110000010000000100101,24,32,37,0.4459174786516894,0.3386062339651239,0.0,0.1215686274509803,0.024989043680632466,0.04978162922088156,0.0996474547876417,0.02479258554024909,0.049785946982208666,0.09914659447369727,0.024865987482809913,0.04918793703840433,0.10008138980101597,0.024518407695977792,0.04962187205177859,0.10081325034596063,0.05813937589638524,0.0996474547876417,0.05790837566538501,0.09914659447369727,0.05804510477407674,0.10008138980101597,0.05831784336457233,0.10081325034596063
IMG_0015,2,IMG_0015_r2_archive.csv,34,000101100011100000110001,22,56,49,0.4455304463790057,0.3385897031642542,0.0,0.1660130718954248,0.025012791367931556,0.04983991899879751,0.09969926792356698,0.02482280986953884,0.04985719004410593,0.09923294970023942,0.024835763153520166,0.0492915633102549,0.10008138980101597,0.02454431426394043,0.04953119906390934,0.10068155862548386,0.05818399276343202,0.09969926792356698,0.05797098320462807,0.09923294970023942,0.05806957208826368,0.10008138980101597,0.05825235731777787,0.10068155862548386
IMG_0015,2,IMG_0015_r2_archive.csv,35,000101111110000000110000,23,224,48,0.4602804778415165,0.3382280124858282,0.0,0.3856209150326797,0.02493507166404363,0.049762199294909576,0.0998050530760811,0.024807697704893966,0.05001910609387245,0.09940781903398727,0.024835763153520166,0.04920304920304921,0.09998639905181962,0.024581015235220844,0.04970390951699363,0.10079813818131575,0.05816744134501143,0.0998050530760811,0.05807820761091789,0.09940781903398727,0.058008403802796336,0.09998639905181962,0.0583610209778434,0.10079813818131575
IMG_0034,1,IMG_0034_r1_archive.csv,0,000011011000111100111111,13,143,63,0.4162796505876629,0.3522474918952856,0.0,0.2862745098039215,0.02482280986953884,0.04985719004410593,0.09978130538878202,0.024814174346884627,0.04994786303197518,0.09954598739645469,0.025068922265183948,0.04942109615006811,0.1000705953976982,0.02459180963853861,0.04953983458656356,0.10018501607286655,0.058153768434142265,0.09978130538878202,0.058102674925104826,0.09954598739645469,0.058186871270983424,0.1000705953976982,0.05810555343265624,0.10018501607286655
IMG_0034,1,IMG_0034_r1_archive.csv,1,100111001100000100000110,156,193,6,0.4163853426119916,0.3522169911964627,0.0,0.4640522875816993,0.02493938942537073,0.04993706862865742,0.0998892494219597,0.024762361210959344,0.04985719004410593,0.09997344576783829,0.025267539286230874,0.049423255030731666,0.10009434308499729,0.024537837621949773,0.0495657411545262,0.10016126838556745,0.058255235825329287,0.0998892494219597,0.05819766567430119,0.09997344576783829,0.05826171246731995,0.10009434308499729,0.05808828238734781,0.10016126838556745
IMG_0034,1,IMG_0034_r1_archive.csv,2,101010100001111000110111,170,30,55,0.413852848600663,0.3523560946665882,0.0,0.3333333333333333,0.024732136881669593,0.049900367657377,0.09988277277996904,0.02494802494802495,0.049716862800974954,0.09974892217882872,0.02507755778783816,0.04912101173783417,0.10020444599883853,0.02459180963853861,0.04947075040532985,0.10013967957893191,0.058171759106338546,0.09988277277996904,0.05813793664260954,0.09974892217882872,0.05813433850817029,0.10020444599883853,0.05806741320760012,0.10013967957893191
IMG_0034,1,IMG_0034_r1_archive.csv,5,000101010001000000101101,21,16,45,0.419168249847895,0.3526989054313277,0.0,0.1071895424836601,0.02475372568830513,0.04981617131149842,0.09976619322413716,0.02488757628944545,0.049688797352348754,0.09971653896887542,0.02513368868509055,0.049332582042862415,0.09990436158660458,0.02456158530924886,0.04942109615006811,0.10004037106840846,0.0581120300746469,0.09976619322413716,0.05809763753688987,0.09971653896887542,0.058123544104852515,0.09990436158660458,0.05800768417590848,0.10004037106840846
IMG_0034,1,IMG_0034_r1_archive.csv,7,010000001000100000001000,64,136,8,0.4183824342187588,0.3521354318554582,0.0,0.2718954248366013,0.024907006215417433,0.04992195646401254,0.09979425867276334,0.024824968750202396,0.04983344235680684,0.09985470733134284,0.02515527749172609,0.04953983458656356,0.0998849316606326,0.024507613292660022,0.04949665697329249,0.099921632631913,0.058207740450731106,0.09979425867276334,0.0581710394794507,0.09985470733134284,0.058193347912974085,0.0998849316606326,0.05797530096595518,0.099921632631913
IMG_0034,1,IMG_0034_r1_archive.csv,11,000010000010001001011000,8,34,88,0.4201168450790631,0.3523685042820247,0.0,0.1699346405228758,0.024613398445174146,0.049706068397657184,0.09960427717437063,0.02487678188612768,0.049721180562302056,0.0996107538163613,0.025055968981202624,0.04925702121963804,0.09996912800651118,0.02462203396782836,0.04944700271803076,0.09991515598992234,0.05797458133906732,0.09960427717437063,0.05806957208826367,0.0996107538163613,0.058094039402450615,0.09996912800651118,0.05799473089192716,0.09991515598992234
IMG_0034,1,IMG_0034_r1_archive.csv,12,011110011011100100011000,121,185,24,0.411952102334881,0.3523377089763759,0.0,0.4313725490196078,0.024861669721482803,0.04983344235680684,0.09975755770148292,0.024699753671716288,0.04984207787946106,0.09998424017115606,0.025153118611062536,0.049408142866086795,0.09994106255788499,0.024429893588772095,0.04936928301414283,0.09994322143854854,0.058150889926590864,0.09975755770148292,0.058175357240777804,0.09998424017115606,0.05816744134501144,0.09994106255788499,0.05791413268048782,0.09994322143854854
IMG_0034,1,IMG_0034_r1_archive.csv,13,101110010111111000011011,185,126,27,0.4112198777433931,0.3523324525503373,0.0,0.4418300653594771,0.024844398676174377,0.04995218079330229,0.0998525484506793,0.02488757628944545,0.049738451607610486,0.10003605330708135,0.02509266995248304,0.049373600775469935,0.10016774502755811,0.02454863202526754,0.049451320479357866,0.09998424017115606,0.058216375973385324,0.0998525484506793,0.05822069373471243,0.10003605330708135,0.05821133858517036,0.10016774502755811,0.05799473089192716,0.09998424017115606
IMG_0034,1,IMG_0034_r1_archive.csv,17,011101010100001100101011,117,67,43,0.4141363477296817,0.3525995272560155,0.0,0.2967320261437908,0.024712706955697612,0.04982048907282552,0.09972301561086608,0.024837922034183717,0.049729816084956274,0.09978130538878202,0.0250991465944737,0.04925270345831093,0.10001662338110937,0.024572379712566626,0.04946859152466629,0.10009650196566085,0.0580854038797964,0.09972301561086608,0.058116347835974004,0.09978130538878202,0.058122824477964664,0.10001662338110937,0.058045824400964584,0.10009650196566085
IMG_0034,1,IMG_0034_r1_archive.csv,18,111011011110101111001101,237,235,205,0.4089179606531308,0.352162313255649,0.0,0.8849673202614379,0.024801221062903306,0.04980969466950775,0.09972085673020252,0.024824968750202396,0.0496866384716852,0.09959780053237997,0.025019268009922217,0.049313152116890434,0.09992595039324012,0.02466305270043588,0.04961755429045149,0.10028864234471711,0.05811059082087119,0.09972085673020252,0.05803646925142253,0.09959780053237997,0.05808612350668426,0.09992595039324012,0.058189749778534826,0.10028864234471711
IMG_0034,1,IMG_0034_r1_archive.csv,19,110011000010011100110000,204,39,48,0.4134333484560392,0.3523533850342323,0.0,0.3803921568627451,0.0247364546429967,0.04985071340211527,0.09975539882081938,0.024969613754660485,0.04979026474353577,0.09978346426944558,0.02510130547513725,0.04921600248703053,0.10001662338110937,0.024520566576641343,0.04932610540087176,0.09992379151257655,0.05811418895531045,0.09975539882081938,0.05818111425588061,0.09978346426944558,0.058111310447759044,0.10001662338110937,0.05792348783002988,0.09992379151257655
IMG_0034,1,IMG_0034_r1_archive.csv,20,100100010010000101000110,145,33,70,0.4140372170093305,0.3523188816167477,0.0,0.3241830065359477,0.02466305270043588,0.049768675936900236,0.099820165240726,0.02489405293143611,0.049738451607610486,0.0997683521048007,0.025114258759118574,0.04915123606712392,0.10004468882973556,0.024600445161192825,0.04946859152466629,0.10008786644300663,0.0580839646260207,0.099820165240726,0.058133618881282434,0.0997683521048007,0.05810339455199268,0.10004468882973556,0.058052301042955244,0.10008786644300663
IMG_0034,1,IMG_0034_r1_archive.csv,22,000100101000000000100000,18,128,32,0.4163544833178008,0.3522670891687103,0.0,0.2326797385620915,0.02487678188612768,0.04987661997007791,0.0998244830020531,0.02481633322754818,0.04983128347614329,0.09981152971807176,0.025038697935894198,0.049397348462769025,0.10015695062424035,0.024455800156734736,0.04947938592798406,0.10003389442641779,0.058192628286086234,0.0998244830020531,0.058153048807254415,0.09981152971807176,0.05819766567430119,0.10015695062424035,0.05798969350371219,0.10003389442641779
IMG_0034,1,IMG_0034_r1_archive.csv,24,010010100010101000110010,74,42,50,0.4161898072872644,0.3525173645284787,0.0,0.2169934640522876,0.02479042665958554,0.04990684429936766,0.09977266986612782,0.02488757628944545,0.049731974965619825,0.09975539882081938,0.025112099878455016,0.049308834355563325,0.09993458591589433,0.024531360979959112,0.04940598398542324,0.09997128688717473,0.058156646941693674,0.09977266986612782,0.05812498335862822,0.09975539882081938,0.05811850671663756,0.09993458591589433,0.057969543950852354,0.09997128688717473
IMG_0034,1,IMG_0034_r1_archive.csv,26,100000000010101100100100,128,43,36,0.414537281500599,0.3525735942341957,0.0,0.2705882352941176,0.02472997800100604,0.04987014332808726,0.09975108105949228,0.024881099647454788,0.049699591755666524,0.09986981949598772,0.025194137343670053,0.04913396502181549,0.09996049248385697,0.024524884337968452,0.04939087182077836,0.09995617472252986,0.05811706746286186,0.09975108105949228,0.05815017029970301,0.09986981949598772,0.058096198283114166,0.09996049248385697,0.05795731029375889,0.09995617472252986
IMG_0034,1,IMG_0034_r1_archive.csv,28,000100100000000000000100,18,2,4,0.4385940612473182,0.3525648671609789,0.0,0.0313725490196078,0.024932912783380074,0.04992627422533965,0.0997877820307727,0.024904847334753875,0.04982048907282552,0.09994753919987565,0.025079716668501718,0.04966289078438611,0.10020444599883853,0.024520566576641343,0.04949449809262894,0.10012024965295994,0.058215656346497474,0.0997877820307727,0.05822429186915168,0.09994753919987565,0.05831568448390878,0.10020444599883853,0.05804510477407674,0.10012024965295994
IMG_0034,1,IMG_0034_r1_archive.csv,29,101011001000000101001110,172,129,78,0.4104601041413985,0.3521930065887754,0.0,0.4954248366013071,0.024717024717024715,0.04972765720429272,0.0997920997920998,0.024878940766791233,0.04987230220875081,0.09972733337219318,0.025010632487268,0.049332582042862415,0.10029080122538067,0.024632828371146127,0.04960244212580661,0.10025841801542737,0.05807892723780574,0.0997920997920998,0.058159525449245075,0.09972733337219318,0.05821133858517036,0.10029080122538067,0.05816456283746004,0.10025841801542737
IMG_0034,1,IMG_0034_r1_archive.csv,30,001101101000110101001000,54,141,72,0.4138365257696069,0.3523106303468201,0.0,0.3490196078431372,0.024818492108211736,0.04982264795348907,0.09977698762745492,0.024775314494940665,0.04991979758334898,0.0995826883677351,0.025008473606604447,0.049425413911395225,0.09992810927390368,0.024576697473893735,0.04950961025727381,0.10010297860765151,0.05813937589638524,0.09977698762745492,0.05809260014867492,0.0995826883677351,0.05812066559730111,0.09992810927390368,0.05806309544627302,0.10010297860765151
IMG_0034,1,IMG_0034_r1_archive.csv,31,001010100011001100100000,42,51,32,0.4172654293634362,0.352546225868391,0.0,0.1633986928104575,0.024833604272856608,0.04992627422533965,0.09986766061532416,0.02488757628944545,0.04970390951699363,0.09973812777551096,0.02513368868509055,0.049354170849497954,0.09998424017115606,0.024475230082706717,0.049393030701441916,0.10000151121646449,0.05820917970450681,0.09986766061532416,0.058109871193983344,0.09973812777551096,0.058157366568581524,0.09998424017115606,0.05795659066687103,0.10000151121646449
IMG_0034,1,IMG_0034_r1_archive.csv,33,000000010001001000000000,2,18,2,0.4457899914778829,0.3526198649638054,0.0,0.0287581699346405,0.024855193079492143,0.04985719004410593,0.09976187546281005,0.025096987713810144,0.04975788153358247,0.09931066940412735,0.02524595047959534,0.04950313361528315,0.10039226861656768,0.024686800387734967,0.04961755429045149,0.1000986608463244,0.05815808619546938,0.09976187546281005,0.05805517955050665,0.09931066940412735,0.058380450903815384,0.10039226861656768,0.05813433850817029,0.1000986608463244
IMG_0034,1,IMG_0034_r1_archive.csv,34,101000111000001100110000,163,131,48,0.4112569935584089,0.3522519847337925,0.0,0.4470588235294118,0.0247969033015762,0.0498075357888442,0.09985902509266995,0.024868146363473467,0.04986582556676015,0.09987629613797838,0.025038697935894198,0.049332582042862415,0.10015263286291325,0.024522725457304894,0.04946211488267563,0.10010945524964217,0.05815448806103011,0.09985902509266995,0.058203422689404004,0.09987629613797838,0.05817463761388995,0.10015263286291325,0.05803143186320756,0.10010945524964217
IMG_0034,1,IMG_0034_r1_archive.csv,37,000101100010000100000001,22,33,2,0.4342350695326366,0.3524185793163588,0.0,0.0745098039215686,0.02488325852811834,0.04999319952590981,0.10009218420433375,0.025010632487268,0.04974061048827404,0.09956757620309023,0.025146641969071876,0.0494729092859934,0.10014615622092257,0.024619875087164806,0.04966289078438611,0.09993026815456722,0.0583228807527873,0.10009218420433375,0.058106273059544085,0.09956757620309023,0.058255235825329287,0.10014615622092257,0.05807101134203938,0.09993026815456722
IMG_0034,1,IMG_0034_r1_archive.csv,41,000001100000000000000000,6,2,2,0.4502897337456296,0.3528610287235205,0.0,0.0130718954248366,0.024932912783380074,0.04982912459547974,0.09978130538878202,0.02503438017456709,0.049749246010928255,0.09924158522289364,0.025105623236464356,0.049643460858414125,0.10012672629495059,0.024710548075034054,0.04979026474353577,0.10031886667400687,0.05818111425588061,0.09978130538878202,0.058008403802796336,0.09924158522289364,0.05829193679660969,0.10012672629495059,0.05827322649752557,0.10031886667400687
IMG_0034,1,IMG_0034_r1_archive.csv,42,111011010111101101011111,237,123,95,0.4104454322190851,0.3520457187759847,0.0,0.5947712418300654,0.024697594791052737,0.049716862800974954,0.09966040807162302,0.024885417408781897,0.04984855452145172,0.09962370710034262,0.02492427726072586,0.04928508666826424,0.10007923092035241,0.024606921803183485,0.04954631122855421,0.10008786644300663,0.0580249552212169,0.09966040807162302,0.05811922634352542,0.09962370710034262,0.058096198283114166,0.10007923092035241,0.05808036649158144,0.10008786644300663
IMG_0034,1,IMG_0034_r1_archive.csv,43,000000000000000000000000,2,2,2,0.4565308714875919,0.3527450986333975,0.0,0.0078431372549019,0.02488325852811834,0.049747087130264704,0.09965824919095947,0.02508835219115593,0.04975788153358247,0.09933873485275355,0.025224361672959807,0.049680161829694536,0.10040306301988546,0.024727819120342484,0.0497751525788909,0.10034261436130595,0.058096198283114166,0.09965824919095947,0.05806165619249731,0.09933873485275355,0.05843586217417993,0.10040306301988546,0.058281862020179785,0.10034261436130595
IMG_0034,1,IMG_0034_r1_archive.csv,45,000000000010000000001000,2,32,8,0.4327296270156493,0.3524970801663694,0.0,0.0549019607843137,0.02477963225626777,0.04984207787946106,0.09955678179977245,0.02507539890717461,0.04954415234789066,0.09975323994015582,0.025254586002249554,0.04929803995224556,0.10023035256680117,0.024563744189912414,0.04949449809262894,0.10015263286291325,0.05805949731183376,0.09955678179977245,0.058124263731740365,0.09975323994015582,0.058260992840432096,0.10023035256680117,0.058070291715151524,0.10015263286291325
IMG_0034,1,IMG_0034_r1_archive.csv,46,000111110010000100101110,31,33,46,0.4176124673135528,0.3525191708389899,0.0,0.1437908496732026,0.02479042665958554,0.04989173213472279,0.0998655017346606,0.024902688454090324,0.0496866384716852,0.09981800636006244,0.02512505316243634,0.049354170849497954,0.10011593189163281,0.024492501128015147,0.049371441894806384,0.09995617472252986,0.05818255350965631,0.0998655017346606,0.058135777761945985,0.09981800636006244,0.05819838530118904,0.10011593189163281,0.05794003924845046,0.09995617472252986
IMG_0034,1,IMG_0034_r1_archive.csv,58,000100010110101101011001,17,107,89,0.4159826394055501,0.3523494662360135,0.0,0.2784313725490196,0.024708389194370503,0.04966936742637677,0.09967336135560434,0.024781791136931325,0.04981833019216197,0.09952439858981915,0.025032221293903537,0.049438367195376545,0.09997560464850185,0.024570220831903074,0.04945563824068497,0.10002741778442713,0.05801703932545054,0.09967336135560434,0.05804150663963748,0.09952439858981915,0.058148731045927306,0.09997560464850185,0.058017758952338384,0.10002741778442713
IMG_0034,1,IMG_0034_r1_archive.csv,66,001010000010011000011000,40,38,24,0.4177269387859132,0.3525376861441116,0.0,0.1333333333333333,0.024827127630865947,0.04993706862865742,0.0997640343434736,0.024872464124800573,0.049736292726946935,0.0999820812904925,0.02511857652044568,0.049384395178787704,0.10012888517561415,0.02445148239540763,0.04931746987821754,0.09986334285399706,0.058176076867665655,0.0997640343434736,0.058196946047413343,0.0999820812904925,0.05821061895828251,0.10012888517561415,0.057877431709207415,0.09986334285399706
