run_key,experiment_id,filename,run_index,algorithm,clean_secret_nmse
IMG_0005|r4|EHHO-VC,IMG_0005,105025.jpg,4,EHHO-VC,0.5121867900270168
IMG_0005|r4|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,4,MO-BDA-EHHO-VC,0.5112927001829545
IMG_0005|r5|EHHO-VC,IMG_0005,105025.jpg,5,EHHO-VC,0.5140671073553825
IMG_0005|r5|BDA-EHHO-VC-Calibrated,IMG_0005,105025.jpg,5,BDA-EHHO-VC-Calibrated,0.508327109311921
IMG_0005|r5|HHO-VC,IMG_0005,105025.jpg,5,HHO-VC,0.5132625136975728
IMG_0005|r5|BEHHO-VC-Calibrated,IMG_0005,105025.jpg,5,BEHHO-VC-Calibrated,0.5153454948899548
IMG_0005|r5|MO-BDA-EHHO-VC,IMG_0005,105025.jpg,5,MO-BDA-EHHO-VC,0.5021982502968608
IMG_0006|r1|EHHO-VC,IMG_0006,106024.jpg,1,EHHO-VC,0.49651600842839294
IMG_0006|r1|HHO-VC,IMG_0006,106024.jpg,1,HHO-VC,0.4954105091370773
IMG_0006|r1|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,1,BEHHO-VC-Calibrated,0.5112861979099623
IMG_0006|r1|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,1,BDA-EHHO-VC-Calibrated,0.5118692565468966
IMG_0006|r1|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,1,MO-BDA-EHHO-VC,0.493386088640969
IMG_0006|r2|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,2,BDA-EHHO-VC-Calibrated,0.5143320483444879
IMG_0006|r2|HHO-VC,IMG_0006,106024.jpg,2,HHO-VC,0.5172913488299016
IMG_0006|r2|EHHO-VC,IMG_0006,106024.jpg,2,EHHO-VC,0.5172913488299016
IMG_0006|r2|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,2,BEHHO-VC-Calibrated,0.5114530582197583
IMG_0006|r2|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,2,MO-BDA-EHHO-VC,0.49540060368462097
IMG_0006|r3|HHO-VC,IMG_0006,106024.jpg,3,HHO-VC,0.4969681034379371
IMG_0006|r3|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,3,BDA-EHHO-VC-Calibrated,0.4888841959587575
IMG_0006|r3|EHHO-VC,IMG_0006,106024.jpg,3,EHHO-VC,0.4969681034379371
IMG_0006|r3|BEHHO-VC-Calibrated,IMG_0006,106024.jpg,3,BEHHO-VC-Calibrated,0.49064874648636464
IMG_0006|r3|MO-BDA-EHHO-VC,IMG_0006,106024.jpg,3,MO-BDA-EHHO-VC,0.49536412283450626
IMG_0006|r4|EHHO-VC,IMG_0006,106024.jpg,4,EHHO-VC,0.5123055536297029
IMG_0006|r4|BDA-EHHO-VC-Calibrated,IMG_0006,106024.jpg,4,BDA-EHHO-VC-Calibrated,0.5125169546107574
IMG_0006|r4|HHO-VC,IMG_0006,106024.jpg,4,HHO-VC,0.5123055536297029
