experiment_id,run_index,archive_file,archive_row,bits,level_R,level_G,level_B,old_f1_reconstruction,old_f2_security,old_f3_robustness,old_f4_complexity
IMG_0034,2,IMG_0034_r2_archive.csv,13,000000100000000000100000,2,2,32,0.4407286354544598,0.3526337744798444,0.0,0.0470588235294117
IMG_0034,2,IMG_0034_r2_archive.csv,14,110010001000101000100001,200,138,33,0.4105586083630473,0.3527793301045329,0.0,0.4849673202614379
IMG_0034,2,IMG_0034_r2_archive.csv,17,000000100010001000000110,2,34,6,0.4340520387833607,0.352368043419436,0.0,0.0549019607843137
IMG_0034,2,IMG_0034_r2_archive.csv,21,110111011111100111011100,221,249,220,0.4087699545677965,0.352662036024679,0.0,0.9019607843137256
IMG_0034,2,IMG_0034_r2_archive.csv,22,001011110001110100110011,47,29,51,0.4169682911883431,0.3528474862596091,0.0,0.1660130718954248
IMG_0034,2,IMG_0034_r2_archive.csv,23,101100010100010000100000,177,68,32,0.4129495644648336,0.3526301275463163,0.0,0.3620915032679738
IMG_0034,2,IMG_0034_r2_archive.csv,25,101111110101011000011010,191,86,26,0.4128482833300175,0.3526057269134089,0.0,0.396078431372549
IMG_0034,2,IMG_0034_r2_archive.csv,29,100111001001000000100010,156,144,34,0.4111499977394834,0.3527248102611917,0.0,0.4366013071895425
IMG_0034,2,IMG_0034_r2_archive.csv,31,111111000001000011100111,252,16,231,0.4135041766742011,0.3525044013609671,0.0,0.6522875816993464
IMG_0034,2,IMG_0034_r2_archive.csv,32,010000110011000000101001,67,48,41,0.4160416996075459,0.3527258541728226,0.0,0.2039215686274509
IMG_0034,2,IMG_0034_r2_archive.csv,35,100000110010100000100011,131,40,35,0.4145756418468208,0.3528058035910672,0.0,0.269281045751634
IMG_0034,2,IMG_0034_r2_archive.csv,37,010011111000110100101011,79,141,43,0.4134583745393391,0.3527387718436409,0.0,0.3437908496732026
IMG_0034,2,IMG_0034_r2_archive.csv,39,111001111101011110111000,231,215,184,0.4093638330066447,0.3526803803051861,0.0,0.8235294117647058
IMG_0034,2,IMG_0034_r2_archive.csv,43,101011001010111000100100,172,174,36,0.4106608631107116,0.352693636602151,0.0,0.4993464052287582
IMG_0034,2,IMG_0034_r2_archive.csv,44,001000000000110000000011,32,12,3,0.4306842526778066,0.3526088756164429,0.0,0.061437908496732
IMG_0034,2,IMG_0034_r2_archive.csv,48,000110000001010000101000,24,20,40,0.4188805684167281,0.3527245701968927,0.0,0.1098039215686274
IMG_0034,2,IMG_0034_r2_archive.csv,52,000000100000010000000000,2,4,2,0.4517399258500272,0.3527309286792698,0.0,0.0104575163398692
IMG_0034,2,IMG_0034_r2_archive.csv,55,111000001111100000111011,224,248,59,0.4091181439209336,0.3526914578300506,0.0,0.6941176470588235
IMG_0034,2,IMG_0034_r2_archive.csv,56,100011100101111100010010,142,95,18,0.4137063241000979,0.3527883230882334,0.0,0.3333333333333333
IMG_0034,2,IMG_0034_r2_archive.csv,60,000110100001011100101100,26,23,44,0.4181389886756981,0.3526898853348232,0.0,0.1215686274509803
IMG_0034,2,IMG_0034_r2_archive.csv,64,110111010110111000010001,221,110,17,0.4122225973827263,0.3526613431803753,0.0,0.4549019607843137
IMG_0034,2,IMG_0034_r2_archive.csv,67,111111001111110010101011,252,252,171,0.4084719189756433,0.3527322146084492,0.0,0.8823529411764706
IMG_0034,2,IMG_0034_r2_archive.csv,71,100111000001100100011011,156,25,27,0.4140579337975019,0.3524413378340194,0.0,0.2718954248366013
IMG_0034,2,IMG_0034_r2_archive.csv,72,111001101111000110110101,230,241,181,0.4090085743776093,0.3526815655137014,0.0,0.8522875816993465
IMG_0034,2,IMG_0034_r2_archive.csv,74,001011100010001100010110,46,35,22,0.4171600082574654,0.3526348298775612,0.0,0.134640522875817
IMG_0034,2,IMG_0034_r2_archive.csv,75,000000110000000000010010,3,2,18,0.4384950744523446,0.3526916568272257,0.0,0.0300653594771241
IMG_0034,2,IMG_0034_r2_archive.csv,76,101100001101111000100010,176,222,34,0.4098075295470977,0.352710677096662,0.0,0.5647058823529412
IMG_0034,2,IMG_0034_r2_archive.csv,77,011010100010001000101111,106,34,47,0.4156520851442646,0.3527347232720432,0.0,0.2444444444444444
IMG_0034,2,IMG_0034_r2_archive.csv,79,001101110010000000110110,55,32,54,0.416877855254037,0.3526216819931091,0.0,0.1843137254901961
IMG_0034,2,IMG_0034_r2_archive.csv,80,011100111010010000101110,115,164,46,0.4119308945071861,0.3528809085200694,0.0,0.4248366013071895
IMG_0063,1,IMG_0063_r1_archive.csv,0,000001010000010000001011,5,4,11,0.5282967210869851,0.3036891960274112,0.0,0.0261437908496732
IMG_0063,1,IMG_0063_r1_archive.csv,1,000001100000000000001100,6,2,12,0.5396855531465153,0.3034734143292794,0.0,0.0261437908496732
IMG_0063,1,IMG_0063_r1_archive.csv,2,000000010000010000000010,2,4,2,0.5670201063744165,0.303777418546593,0.0,0.0104575163398692
IMG_0063,1,IMG_0063_r1_archive.csv,3,000001100000000000001110,6,2,14,0.5451302586461961,0.3033120599471692,0.0,0.0287581699346405
IMG_0063,1,IMG_0063_r1_archive.csv,4,000000110000010000001100,3,4,12,0.5388915337708576,0.303518085917786,0.0,0.0248366013071895
IMG_0063,2,IMG_0063_r2_archive.csv,0,000001100001111000000101,6,30,5,0.5446872224692402,0.3034578034782644,0.0,0.05359477124183
IMG_0063,2,IMG_0063_r2_archive.csv,1,000001100000110000100100,6,12,36,0.5551699257501842,0.3032600567362437,0.0,0.0705882352941176
IMG_0063,2,IMG_0063_r2_archive.csv,2,001000000000110100100100,32,13,36,0.5922320481339118,0.3031238503169025,0.0,0.1058823529411764
IMG_0063,2,IMG_0063_r2_archive.csv,3,000101000001110001011111,20,28,95,0.618557811458026,0.3030201341792451,0.0,0.1869281045751634
IMG_0063,2,IMG_0063_r2_archive.csv,4,000000100000110100001000,2,13,8,0.5707395868393615,0.3035205436830543,0.0,0.0300653594771241
IMG_0063,2,IMG_0063_r2_archive.csv,5,000111100001000100001100,30,17,12,0.5780294664766849,0.3031541635792028,0.0,0.0771241830065359
IMG_0063,2,IMG_0063_r2_archive.csv,6,000110100001000000101100,26,16,44,0.5988738825932285,0.3030857408086841,0.0,0.1124183006535947
IMG_0063,2,IMG_0063_r2_archive.csv,7,000001010000011101000111,5,7,71,0.5516528466970964,0.3032867278139891,0.0,0.1084967320261438
IMG_0063,2,IMG_0063_r2_archive.csv,8,000001010000011000010001,5,6,17,0.5323942850526084,0.303573676311697,0.0,0.0366013071895424
IMG_0063,2,IMG_0063_r2_archive.csv,9,000001000000011101100101,4,7,101,0.5717041154564465,0.3032133686349854,0.0,0.1464052287581699
IMG_0063,2,IMG_0063_r2_archive.csv,10,100001110000111101001111,135,15,79,0.6199248654913802,0.3029953071175588,0.0,0.2993464052287581
IMG_0063,2,IMG_0063_r2_archive.csv,11,000001000000011001001010,4,6,74,0.5670915441588835,0.3032445773221813,0.0,0.1098039215686274
IMG_0063,2,IMG_0063_r2_archive.csv,12,000001000000111101100011,4,15,99,0.592136701804371,0.303080277473285,0.0,0.1542483660130719
IMG_0063,2,IMG_0063_r2_archive.csv,13,000010000001110100000011,8,29,3,0.5300030241676696,0.3035567837761426,0.0,0.0522875816993464
IMG_0063,2,IMG_0063_r2_archive.csv,14,000001010000111101000111,5,15,71,0.5723519235808902,0.303114657477823,0.0,0.118954248366013
IMG_0063,2,IMG_0063_r2_archive.csv,15,010010010000110100000011,73,13,3,0.5476141228123033,0.3032184218644851,0.0,0.1163398692810457
IMG_0063,2,IMG_0063_r2_archive.csv,16,000011000000000000000101,12,2,5,0.5475990783772479,0.3035778949869453,0.0,0.0248366013071895
IMG_0063,2,IMG_0063_r2_archive.csv,17,000000000001110100000011,2,29,3,0.5545828456688766,0.3034690102039666,0.0,0.0444444444444444
IMG_0063,2,IMG_0063_r2_archive.csv,18,000011000000101100001000,12,11,8,0.5548326577933451,0.3033947116235426,0.0,0.0405228758169934
IMG_0065,1,IMG_0065_r1_archive.csv,0,011011110110010101000110,111,101,70,0.4106110478648718,0.3514913964400397,0.0,0.3686274509803922
IMG_0065,1,IMG_0065_r1_archive.csv,1,001111110010000000011000,63,32,24,0.412344612105308,0.3514690567006557,0.0,0.1555555555555555
IMG_0065,1,IMG_0065_r1_archive.csv,2,000111001110110010001010,28,236,138,0.4133052716695959,0.3512057956445574,0.0,0.5254901960784314
IMG_0065,1,IMG_0065_r1_archive.csv,3,000001000011000100000001,4,49,2,0.4351294047636576,0.3511479956898731,0.0,0.0718954248366013
IMG_0065,1,IMG_0065_r1_archive.csv,4,010000000100001000110100,64,66,52,0.411134606057479,0.3515359384748359,0.0,0.2379084967320261
IMG_0065,1,IMG_0065_r1_archive.csv,5,001000100010010100001000,34,37,8,0.4153501295693191,0.3513828438480486,0.0,0.1032679738562091
IMG_0065,1,IMG_0065_r1_archive.csv,6,001111000000111000100111,60,14,39,0.4133244476096075,0.3513141350085142,0.0,0.1477124183006536
IMG_0065,1,IMG_0065_r1_archive.csv,7,000111010010001000111110,29,34,62,0.4127422525249385,0.3512590028309716,0.0,0.1633986928104575
IMG_0065,1,IMG_0065_r1_archive.csv,8,010111000010101000110100,92,42,52,0.4112686090501956,0.35135349956187,0.0,0.2431372549019607
IMG_0065,1,IMG_0065_r1_archive.csv,9,011110000011111000110001,120,62,49,0.4109876582469798,0.3515410893246266,0.0,0.3019607843137254
IMG_0065,1,IMG_0065_r1_archive.csv,10,010000010011100000010001,65,56,17,0.412436749745549,0.3514669271831677,0.0,0.1803921568627451
IMG_0065,1,IMG_0065_r1_archive.csv,11,010000000100000000101011,64,64,43,0.411326568646363,0.3515571782483612,0.0,0.2235294117647059
IMG_0065,1,IMG_0065_r1_archive.csv,12,011011111110110001100110,111,236,102,0.4119481230886981,0.3512951034596914,0.0,0.5869281045751633
IMG_0065,1,IMG_0065_r1_archive.csv,13,000010000000000000000000,8,2,2,0.4463629582731869,0.3516902278705313,0.0,0.0156862745098039
IMG_0065,1,IMG_0065_r1_archive.csv,14,011011001110111100101101,108,239,45,0.4110197705385753,0.351396559440756,0.0,0.5124183006535947
IMG_0065,1,IMG_0065_r1_archive.csv,15,010110010101011000111010,89,86,58,0.4108275116327375,0.3513991163278118,0.0,0.3045751633986928
IMG_0065,1,IMG_0065_r1_archive.csv,17,001001100010000001111001,38,32,121,0.4131948131754101,0.3512398520678618,0.0,0.2496732026143791
IMG_0065,1,IMG_0065_r1_archive.csv,18,010000000011000000011000,64,48,24,0.4119785844715509,0.3515703711683941,0.0,0.1777777777777777
IMG_0065,1,IMG_0065_r1_archive.csv,19,000110010001100000010000,25,24,16,0.4146086683550707,0.3514015528545349,0.0,0.0849673202614379
IMG_0065,1,IMG_0065_r1_archive.csv,20,001011100001101100001101,46,27,13,0.4138676135183589,0.3514357499347806,0.0,0.1124183006535947
IMG_0065,1,IMG_0065_r1_archive.csv,21,000011011110110011110011,13,236,243,0.4157952230325545,0.3511807698859755,0.0,0.6431372549019608
IMG_0065,1,IMG_0065_r1_archive.csv,22,001100110011000000010011,51,48,19,0.4127691327057494,0.3514706202214277,0.0,0.1542483660130719
IMG_0065,1,IMG_0065_r1_archive.csv,23,000001010000100000001010,5,8,10,0.4252818865049244,0.3513638254714126,0.0,0.0300653594771241
IMG_0065,1,IMG_0065_r1_archive.csv,24,000100110010000000110011,19,32,51,0.4135927668443918,0.3512457522058685,0.0,0.1333333333333333
IMG_0065,1,IMG_0065_r1_archive.csv,25,001011010101100001111000,45,88,120,0.4124254981675025,0.3512910900105281,0.0,0.330718954248366
IMG_0065,1,IMG_0065_r1_archive.csv,26,000110010001001110000011,25,19,131,0.415312810565535,0.3511813199499103,0.0,0.2287581699346405
IMG_0065,1,IMG_0065_r1_archive.csv,27,000011100000101000000001,14,10,2,0.4300997038571012,0.3513143477628111,0.0,0.0339869281045751
IMG_0065,1,IMG_0065_r1_archive.csv,28,001101100001001110001101,54,19,141,0.4140124193805919,0.3512057571537297,0.0,0.2797385620915033
IMG_0065,1,IMG_0065_r1_archive.csv,29,001001100000101100100111,38,11,39,0.4145740162038709,0.3512921458468835,0.0,0.115032679738562
IMG_0065,1,IMG_0065_r1_archive.csv,30,001011110100000000110010,47,64,50,0.4115795047981446,0.351505567896474,0.0,0.2104575163398692
IMG_0065,1,IMG_0065_r1_archive.csv,31,000001100001001100001101,6,19,13,0.4205697442446787,0.3514183881428447,0.0,0.049673202614379
IMG_0065,1,IMG_0065_r1_archive.csv,32,001001000001101100101000,36,27,40,0.4127893584543974,0.351381691833313,0.0,0.134640522875817
IMG_0065,1,IMG_0065_r1_archive.csv,33,000100110000101100001111,19,11,15,0.4168932128056404,0.3511966059768829,0.0,0.0588235294117647
IMG_0065,1,IMG_0065_r1_archive.csv,34,001011100000101100110111,46,11,55,0.4142859622599621,0.3512169956827731,0.0,0.1464052287581699
IMG_0065,1,IMG_0065_r1_archive.csv,35,000100110010011010000010,19,38,130,0.4144908358018341,0.3512132202923748,0.0,0.2444444444444444
IMG_0065,1,IMG_0065_r1_archive.csv,36,010110000010111000110100,88,46,52,0.4112829761893565,0.3513517748387273,0.0,0.2431372549019607
IMG_0065,1,IMG_0065_r1_archive.csv,37,011011000110001100110110,108,99,54,0.4107729639146384,0.3514865126533709,0.0,0.3411764705882353
IMG_0065,1,IMG_0065_r1_archive.csv,38,010111010001001101010110,93,19,86,0.4120353503337043,0.3513004810234904,0.0,0.2588235294117647
IMG_0065,1,IMG_0065_r1_archive.csv,39,011011011111000100110110,109,241,54,0.4109482988893136,0.351328213613563,0.0,0.5281045751633987
IMG_0065,1,IMG_0065_r1_archive.csv,40,011010100110001100110110,106,99,54,0.4107635579679042,0.3514996249535049,0.0,0.3385620915032679
IMG_0065,2,IMG_0065_r2_archive.csv,0,010011010000110101001111,77,13,79,0.4132465331831499,0.3513662447558442,0.0,0.2209150326797385
IMG_0065,2,IMG_0065_r2_archive.csv,2,000101010011110000000011,21,60,3,0.4217807069729587,0.3514901179195362,0.0,0.1098039215686274
IMG_0065,2,IMG_0065_r2_archive.csv,5,010101100011110000110110,86,60,54,0.411210784913207,0.3515319883800525,0.0,0.261437908496732
IMG_0065,2,IMG_0065_r2_archive.csv,6,111000000100111100101001,224,79,41,0.4117233116489334,0.3513241692832651,0.0,0.4496732026143791
IMG_0065,2,IMG_0065_r2_archive.csv,8,000000001100001110010001,2,195,145,0.4343203748177392,0.3510992647317638,0.0,0.4470588235294118
IMG_0065,2,IMG_0065_r2_archive.csv,10,000011010010111001100111,13,46,103,0.4153221657150771,0.35115477869339,0.0,0.2117647058823529
IMG_0065,2,IMG_0065_r2_archive.csv,11,110110010010111101111110,217,47,126,0.4130458588758236,0.3512951419504573,0.0,0.5098039215686274
IMG_0065,2,IMG_0065_r2_archive.csv,12,001001000001110000001100,36,28,12,0.4141336214809034,0.3515634643680966,0.0,0.0993464052287581
IMG_0065,2,IMG_0065_r2_archive.csv,13,010010000010101001101001,72,42,105,0.4120566512895847,0.3513706777397338,0.0,0.2862745098039215
IMG_0065,2,IMG_0065_r2_archive.csv,14,010011010001110101101101,77,29,109,0.4128858646531576,0.3513907705488115,0.0,0.2810457516339869
IMG_0065,2,IMG_0065_r2_archive.csv,16,010010000011100101101001,72,57,105,0.4117459079332118,0.3513352847111672,0.0,0.3058823529411765
IMG_0065,2,IMG_0065_r2_archive.csv,17,010010100100010000100010,74,68,34,0.4115953789206708,0.3514278433152073,0.0,0.2300653594771241
IMG_0065,2,IMG_0065_r2_archive.csv,18,000111000010100101111010,28,41,122,0.4138675881197629,0.3513382098890101,0.0,0.2496732026143791
IMG_0065,2,IMG_0065_r2_archive.csv,19,000000000000001100000011,2,3,3,0.4524776787364505,0.3513006239961294,0.0,0.0104575163398692
IMG_0065,2,IMG_0065_r2_archive.csv,20,000000000000010000001010,2,4,10,0.4428514245802348,0.3515601979363503,0.0,0.0209150326797385
IMG_0065,2,IMG_0065_r2_archive.csv,22,001010000001000000011111,40,16,31,0.4137144853828228,0.3516620625833224,0.0,0.1137254901960784
IMG_0065,2,IMG_0065_r2_archive.csv,23,001101000100000001001101,52,64,77,0.4112967845594046,0.3513919814544421,0.0,0.2522875816993464
IMG_0065,2,IMG_0065_r2_archive.csv,24,000100100010111101111011,18,47,123,0.4143695405733371,0.3513132965992116,0.0,0.2457516339869281
IMG_0065,2,IMG_0065_r2_archive.csv,25,110100000011100101111111,208,57,127,0.412977274200312,0.3512793259802669,0.0,0.5124183006535947
IMG_0065,2,IMG_0065_r2_archive.csv,26,000000010100000000000000,2,64,2,0.4459695086219033,0.3511454042906761,0.0,0.0888888888888888
IMG_0065,2,IMG_0065_r2_archive.csv,27,001110110011110000111011,59,60,59,0.411289774546897,0.3514371713447464,0.0,0.2326797385620915
IMG_0065,2,IMG_0065_r2_archive.csv,28,000001100100000100000001,6,65,2,0.4313466225311777,0.3513852626904791,0.0,0.0954248366013071
IMG_0065,2,IMG_0065_r2_archive.csv,29,000100100010101001101011,18,42,107,0.4139290781207801,0.35138793104562,0.0,0.2183006535947712
IMG_0065,2,IMG_0065_r2_archive.csv,31,000111010000110000001011,29,12,11,0.4169158768195084,0.3515521006546231,0.0,0.0679738562091503
IMG_0065,2,IMG_0065_r2_archive.csv,33,000010000010010000000011,8,36,3,0.4254933721479658,0.351468576383031,0.0,0.061437908496732
IMG_0065,2,IMG_0065_r2_archive.csv,34,001000000011010000000010,32,52,2,0.4255249764676405,0.3514316670585451,0.0,0.1124183006535947
IMG_0065,2,IMG_0065_r2_archive.csv,35,010011010011110101101011,77,61,107,0.4120072679526807,0.3513306434212218,0.0,0.3202614379084967
IMG_0065,2,IMG_0065_r2_archive.csv,36,001010010011000000011101,41,48,29,0.4124453683358059,0.3514484499914154,0.0,0.1542483660130719
IMG_0065,2,IMG_0065_r2_archive.csv,37,011101000101010001001100,116,84,76,0.4108762346061444,0.3514911617939744,0.0,0.3607843137254902
IMG_0065,2,IMG_0065_r2_archive.csv,38,111010000001010110010000,232,21,144,0.4140706837599118,0.3512450763229021,0.0,0.5189542483660131
IMG_0065,2,IMG_0065_r2_archive.csv,40,011100000101110001000011,112,92,67,0.4107595703883256,0.3515738239747113,0.0,0.3542483660130718
IMG_0065,2,IMG_0065_r2_archive.csv,41,010111100011100110010001,94,57,145,0.4125885402216935,0.3513256593093819,0.0,0.3869281045751634
IMG_0065,2,IMG_0065_r2_archive.csv,42,001100000100000000100100,48,64,36,0.4117161831096443,0.351392231496147,0.0,0.1934640522875817
IMG_0065,2,IMG_0065_r2_archive.csv,43,000011010000010101001111,13,5,79,0.4202434315489323,0.3513435073547944,0.0,0.126797385620915
IMG_0065,2,IMG_0065_r2_archive.csv,44,000011010001000001011011,13,16,91,0.4160041942145878,0.35140259152465,0.0,0.1568627450980392
IMG_0065,2,IMG_0065_r2_archive.csv,45,010000010110100100111100,65,105,60,0.4109245088710211,0.3515143496942418,0.0,0.3006535947712418
IMG_0065,2,IMG_0065_r2_archive.csv,46,000011010110000000011100,13,96,28,0.4142229737417785,0.3513612908446788,0.0,0.1790849673202614
IMG_0065,2,IMG_0065_r2_archive.csv,47,011000011110111101010011,97,239,83,0.4108207725385878,0.3515377716925816,0.0,0.5477124183006535
IMG_0065,2,IMG_0065_r2_archive.csv,49,000001110000001100010010,7,3,18,0.4288454788535634,0.3514230526084614,0.0,0.0366013071895424
IMG_0065,2,IMG_0065_r2_archive.csv,52,000011011101000001100011,13,208,99,0.4146961919170308,0.3512482527675837,0.0,0.4183006535947712
IMG_0065,2,IMG_0065_r2_archive.csv,54,010110100100110001000111,90,76,71,0.4108969259957197,0.351438642520632,0.0,0.3098039215686274
IMG_0067,1,IMG_0067_r1_archive.csv,0,010011110011010100111000,79,53,56,0.3073990397984404,0.3705166625950128,0.0,0.2457516339869281
IMG_0067,1,IMG_0067_r1_archive.csv,2,000110010001110100001000,25,29,8,0.3120526128962136,0.3708907642741943,0.0,0.0810457516339869
IMG_0067,1,IMG_0067_r1_archive.csv,4,011000111011110111100100,99,189,228,0.3020133437035635,0.3701452377181664,0.0,0.6745098039215687
IMG_0067,1,IMG_0067_r1_archive.csv,8,000100010001011100010100,17,23,20,0.3120169448011723,0.3709179980007042,0.0,0.0784313725490196
IMG_0067,1,IMG_0067_r1_archive.csv,9,011101101100101000011100,118,202,28,0.302624019080594,0.3703932879481531,0.0,0.4549019607843137
IMG_0067,1,IMG_0067_r1_archive.csv,10,000010010001010101000000,9,21,64,0.3119958131692655,0.3707461477025012,0.0,0.122875816993464
IMG_0067,1,IMG_0067_r1_archive.csv,13,101000010110011000010100,161,102,20,0.3037221866438523,0.3706360927771323,0.0,0.3699346405228758
IMG_0067,1,IMG_0067_r1_archive.csv,21,000011100101010101100001,14,85,97,0.3084155254768282,0.3704204461056031,0.0,0.2562091503267973
IMG_0067,1,IMG_0067_r1_archive.csv,22,111111101100100110010011,254,201,147,0.2979253888734426,0.3699957291491407,0.0,0.7869281045751634
IMG_0067,1,IMG_0067_r1_archive.csv,26,000000000000000100010000,2,2,16,0.3204278846029862,0.3705160634110763,0.0,0.0261437908496732
IMG_0067,1,IMG_0067_r1_archive.csv,29,101001111100000100011100,167,193,28,0.3013183534538728,0.3705242074363298,0.0,0.5071895424836602
IMG_0067,1,IMG_0067_r1_archive.csv,31,010100110000100010001011,83,8,139,0.3090628848927418,0.3703716398033143,0.0,0.3006535947712418
IMG_0067,1,IMG_0067_r1_archive.csv,32,000000010011011100111001,2,55,57,0.3145035689480493,0.3703776527935165,0.0,0.1490196078431372
IMG_0067,1,IMG_0067_r1_archive.csv,38,110110101100000110011101,218,193,157,0.2987446629197645,0.3701833027741038,0.0,0.742483660130719
IMG_0067,1,IMG_0067_r1_archive.csv,39,111111101111100110000110,254,249,134,0.2975780461401735,0.3701426973895749,0.0,0.8326797385620915
IMG_0067,1,IMG_0067_r1_archive.csv,40,000000100000100000000000,2,8,2,0.3202292421833432,0.3705659007323958,0.0,0.0156862745098039
IMG_0067,1,IMG_0067_r1_archive.csv,41,111101101100101100101111,246,203,47,0.2989510180464055,0.3702802556222629,0.0,0.6483660130718955
IMG_0067,1,IMG_0067_r1_archive.csv,43,000000010011011001101110,2,54,110,0.3140051215007288,0.3703538673877999,0.0,0.2169934640522876
IMG_0067,1,IMG_0067_r1_archive.csv,44,110110101000010101110111,218,133,119,0.3002517224806998,0.3703232443200375,0.0,0.6143790849673202
IMG_0067,1,IMG_0067_r1_archive.csv,46,010110010010010100001000,89,37,8,0.3091629045639545,0.3707701426254743,0.0,0.1751633986928104
IMG_0067,1,IMG_0067_r1_archive.csv,48,110010111100000110010110,203,193,150,0.2991800456531132,0.370212923290432,0.0,0.7137254901960784
IMG_0067,1,IMG_0067_r1_archive.csv,49,100111000001111100011010,156,31,26,0.3062112490559493,0.3708414430603671,0.0,0.2784313725490196
IMG_0067,1,IMG_0067_r1_archive.csv,53,000000011111000001100001,2,240,97,0.3097704305150758,0.3701004853539854,0.0,0.4431372549019607
IMG_0067,1,IMG_0067_r1_archive.csv,54,000111110000110000011110,31,12,30,0.3116838591464813,0.3707471804066438,0.0,0.0954248366013071
IMG_0067,1,IMG_0067_r1_archive.csv,55,111111011111011111111111,253,247,255,0.2969756845702474,0.3700117759966252,0.0,0.9869281045751632
IMG_0067,1,IMG_0067_r1_archive.csv,57,001110101101000110010010,58,209,146,0.3039263066940416,0.3701307244251747,0.0,0.5398692810457516
IMG_0067,1,IMG_0067_r1_archive.csv,60,111110101101010100010010,250,213,18,0.2994754990546688,0.3703067062718345,0.0,0.6287581699346405
IMG_0067,1,IMG_0067_r1_archive.csv,61,011010101101001101010010,106,211,82,0.3022266072483279,0.3702064767699796,0.0,0.5215686274509804
IMG_0067,1,IMG_0067_r1_archive.csv,62,011010000110100111100011,104,105,227,0.3035062223817088,0.3701683622305569,0.0,0.5699346405228759
IMG_0067,1,IMG_0067_r1_archive.csv,63,001110101111100110010010,58,249,146,0.3033852996659537,0.3701618855921442,0.0,0.592156862745098
IMG_0067,1,IMG_0067_r1_archive.csv,65,001000010010110101001001,33,45,73,0.3097020659607299,0.3706694521723463,0.0,0.1973856209150327
IMG_0067,1,IMG_0067_r1_archive.csv,71,111101110110111111101111,247,111,239,0.2995059350389256,0.3701174738065509,0.0,0.7803921568627451
IMG_0067,1,IMG_0067_r1_archive.csv,72,001100000011010010010100,48,52,148,0.3082816579432906,0.3703485301301938,0.0,0.3241830065359477
IMG_0067,1,IMG_0067_r1_archive.csv,74,100000100100100000110001,130,72,49,0.3049068618252289,0.3706123384694597,0.0,0.3281045751633987
IMG_0067,1,IMG_0067_r1_archive.csv,77,101010000011101001001111,168,58,79,0.3039706103117371,0.3704282810477147,0.0,0.3986928104575163
IMG_0067,1,IMG_0067_r1_archive.csv,79,010111110100101010010001,95,74,145,0.3051810312033015,0.3702809493737677,0.0,0.4104575163398693
IMG_0067,1,IMG_0067_r1_archive.csv,81,010000010111011001011001,65,118,89,0.3059472052514987,0.3703364221123844,0.0,0.3555555555555555
IMG_0067,1,IMG_0067_r1_archive.csv,82,000001100000011010001110,6,6,142,0.3130170907161065,0.3704110004450341,0.0,0.2013071895424836
IMG_0067,1,IMG_0067_r1_archive.csv,83,001010110010011000101000,43,38,40,0.3099912713076593,0.3707341831474045,0.0,0.1581699346405229
IMG_0067,1,IMG_0067_r1_archive.csv,85,000011100000000000011100,14,2,28,0.3155301717338604,0.3706392772722326,0.0,0.057516339869281
IMG_0067,1,IMG_0067_r1_archive.csv,92,000100100100010001100001,18,68,97,0.3088397412941172,0.37045927161805,0.0,0.2392156862745098
IMG_0067,1,IMG_0067_r1_archive.csv,94,111110001011110111101101,248,189,237,0.2978762171915057,0.3700201521618254,0.0,0.8810457516339869
IMG_0067,1,IMG_0067_r1_archive.csv,98,100100100100101010010101,146,74,149,0.3034675233875398,0.3703646871842007,0.0,0.4823529411764706
IMG_0067,2,IMG_0067_r2_archive.csv,0,100000110010000111001001,131,33,201,0.3054090174675715,0.369792291049938,0.0,0.477124183006536
IMG_0067,2,IMG_0067_r2_archive.csv,3,010101011000111100101111,85,143,47,0.3045013224422294,0.3700333084027536,0.0,0.3594771241830065
IMG_0067,2,IMG_0067_r2_archive.csv,6,001001000010000101010011,36,33,83,0.309975456448524,0.3700622980544718,0.0,0.1986928104575163
IMG_0067,2,IMG_0067_r2_archive.csv,7,111011001101110111110010,236,221,242,0.2975739231014161,0.3697539939582436,0.0,0.9137254901960784
IMG_0067,2,IMG_0067_r2_archive.csv,8,001011000011100100001011,44,57,11,0.3098900917672274,0.3703075663586475,0.0,0.1464052287581699
IMG_0067,2,IMG_0067_r2_archive.csv,10,011110101010000100100111,122,161,39,0.302782607914279,0.3700197343389439,0.0,0.4209150326797385
IMG_0067,2,IMG_0067_r2_archive.csv,13,010110000100111000001000,88,78,8,0.3073697382848069,0.3702876946576246,0.0,0.2274509803921568
IMG_0067,2,IMG_0067_r2_archive.csv,15,111000011110111000101101,225,238,45,0.2986960246083445,0.3701002236750896,0.0,0.6640522875816994
IMG_0067,2,IMG_0067_r2_archive.csv,17,000010000001110000011100,8,28,28,0.3123547630609257,0.3702256598590023,0.0,0.0836601307189542
IMG_0067,2,IMG_0067_r2_archive.csv,18,100001010010000111110010,133,33,242,0.3051210989828416,0.3697839396642624,0.0,0.5333333333333333
IMG_0067,2,IMG_0067_r2_archive.csv,19,010011101101111011110000,78,222,240,0.3023712522527859,0.3697235441438922,0.0,0.7058823529411765
IMG_0067,2,IMG_0067_r2_archive.csv,21,000101100000100100001011,22,9,11,0.3126009855171536,0.3701444166189354,0.0,0.0549019607843137
IMG_0067,2,IMG_0067_r2_archive.csv,22,110101111101101110101111,215,219,175,0.2981882050790845,0.3698934103101149,0.0,0.796078431372549
